x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
2019-05-14,1.30019400759972,1.36202982666409,1.26223933860144,,,,,,,,,,,,
2019-05-15,1.31202332218169,1.37365251210789,1.27087063472223,,,,,,,,,,,,
2019-05-16,1.31202332218169,1.37365251210789,1.27113443638954,,,,,,,,,,,,
2019-05-17,1.31202332218169,1.36901744182575,1.27113443638954,,,,,,,,,,,,
2019-05-20,1.31202332218169,1.36039956210218,1.27113443638954,,,,,,,,,,,,
2019-05-21,1.31202332218169,1.36952562162864,1.27113443638954,,,,,,,,,,,,
2019-05-22,1.31104556493572,1.36600835859179,1.27327912617689,,,,,,,,,,,,
2019-05-23,1.31104556493572,1.36600835859179,1.27327912617689,,,,,,,,,,,,
2019-05-24,1.31881314377541,1.36600835859179,1.27327912617689,,,,,,,,,,,,
2019-05-27,1.31881314377541,1.36071431470465,1.27327912617689,,,,,,,,,,,,
2019-05-28,1.32598898152916,1.36824075147775,1.27638348854714,,,,,,,,,,,,
2019-05-29,1.32182337585046,1.36539977995383,1.27368043641862,,,,,,,,,,,,
2019-05-30,1.31083286179853,1.35767434405377,1.26105289445409,,,,,,,,,,,,
2019-05-31,1.31083286179853,1.35767434405377,1.26105289445409,,,,,,,,,,,,
2019-06-03,1.32087716178991,1.36696143547919,1.26479154795032,,,,,,,,,,,,
2019-06-04,1.32087716178991,1.36696143547919,1.26479154795032,,,,,,,,,,,,
2019-06-05,1.32087716178991,1.36696143547919,1.26479154795032,,,,,,,,,,,,
2019-06-06,1.31659326855295,1.36526287853403,1.25076781484347,,,,,,,,,,,,
2019-06-10,1.32307972185498,1.37355034066017,1.25160396971177,,,,,,,,,,,,
2019-06-11,1.33664471467179,1.37355034066017,1.26598616710917,,,,,,,,,,,,
2019-06-12,1.3322785651761,1.37148633107179,1.26598616710917,,,,,,,,,,,,
2019-06-13,1.3262191901761,1.36635764280594,1.26627409251264,,,,,,,,,,,,
2019-06-14,1.3266516771038,1.36869828590847,1.26115998605136,,,,,,,,,,,,
2019-06-17,1.3266516771038,1.37789645023941,1.26115998605136,,,,,,,,,,,,
2019-06-18,1.3266516771038,1.37566953713838,1.26115998605136,,,,,,,,,,,,
2019-06-19,1.3487489337927,1.37566953713838,1.28529534089411,,,,,,,,,,,,
2019-06-20,1.3487489337927,1.37566953713838,1.28529534089411,,,,,,,,,,,,
2019-06-21,1.3487489337927,1.37566953713838,1.28529534089411,,,,,,,,,,,,
2019-06-24,1.3484675550798,1.3774793843626,1.2800671553215,,,,,,,,,,,,
2019-06-25,1.34064635519305,1.3774793843626,1.2800671553215,,,,,,,,,,,,
2019-06-26,1.33929060147463,1.37545271991427,1.2800671553215,,,,,,,,,,,,
2019-06-27,1.35505226800421,1.39006388450629,1.29477401288272,,,,,,,,,,,,
2019-06-28,1.35505226800421,1.39006388450629,1.29477401288272,,,,,,,,,,,,
2019-07-01,1.35505226800421,1.39006388450629,1.29477401288272,,,,,,,,,,,,
2019-07-02,1.35460933853047,1.38886130596818,1.293024048811,,,,,,,,,,,,
2019-07-03,1.35460933853047,1.38886130596818,1.28474086433835,,,,,,,,,,,,
2019-07-04,1.35460933853047,1.38886130596818,1.28474086433835,,,,,,,,,,,,
2019-07-05,1.35460933853047,1.38886130596818,1.28474086433835,,,,,,,,,,,,
2019-07-08,1.35460933853047,1.37326094053578,1.25964422655064,,,,,,,,,,,,
2019-07-09,1.35574811162166,1.37326546007086,1.26254506284307,,,,,,,,,,,,
2019-07-10,1.35508132136167,1.37326546007086,1.26076094625209,,,,,,,,,,,,
2019-07-11,1.36676130725733,1.37326546007086,1.26076094625209,,,,,,,,,,,,
2019-07-12,1.36676130725733,1.38052863882961,1.26076094625209,,,,,,,,,,,,
2019-07-15,1.35563588275249,1.36951585243386,1.26076094625209,,,,,,,,,,,,
2019-07-16,1.35451876648049,1.36727455055221,1.26076094625209,,,,,,,,,,,,
2019-07-17,1.35699875859042,1.36820157486126,1.26396857552154,,,,,,,,,,,,
2019-07-18,1.35136626691568,1.36411480276111,1.25230394972521,,,,,,,,,,,,
2019-07-19,1.35136626691568,1.36411480276111,1.25230394972521,,,,,,,,,,,,
2019-07-22,1.35136626691568,1.36411480276111,1.25230394972521,,,,,,,,,,,,
2019-07-23,1.35530708112549,1.36646364397594,1.25230394972521,,,,,,,,,,,,
2019-07-24,1.36762054036944,1.37961351266576,1.26702360426591,,,,,,,,,,,,
2019-07-25,1.36762054036944,1.37961351266576,1.26711196327495,,,,,,,,,,,,
2019-07-26,1.36762054036944,1.37961351266576,1.26711196327495,,,,,,,,,,,,
2019-07-29,1.36610162852364,1.37828519076336,1.26555372338921,,,,,,,,,,,,
2019-07-30,1.37092561670127,1.38235368958355,1.27525395711318,,,,,,,,,,,,
2019-07-31,1.36464784925748,1.37498535268532,1.27525395711318,,,,,,,,,,,,
2019-08-01,1.36464784925748,1.37498535268532,1.27255051488011,,,,,,,,,,,,
2019-08-02,1.36464784925748,1.37498535268532,1.27255051488011,,,,,,,,,,,,
2019-08-05,1.36464784925748,1.37498535268532,1.27255051488011,,,,,,,,,,,,
2019-08-06,1.34598481757969,1.35521979209056,1.27255051488011,,,,,,,,,,,,
2019-08-07,1.34776847927019,1.35558586063566,1.27255051488011,,,,,,,,,,,,
2019-08-08,1.36104027270269,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-09,1.36245900937354,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-12,1.36245900937354,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-13,1.36245900937354,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-14,1.36245900937354,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-15,1.36245900937354,1.36912371157796,1.28129438864235,,,,,,,,,,,,
2019-08-16,1.35989805900251,1.3657745899324,1.28129438864235,,,,,,,,,,,,
2019-08-19,1.36526525624036,1.36885405065917,1.29764802559835,,,,,,,,,,,,
2019-08-20,1.36516836483221,1.36885405065917,1.29764802559835,,,,,,,,,,,,
2019-08-21,1.36723243974287,1.36968526319032,1.2995946946387,,,,,,,,,,,,
2019-08-22,1.36723243974287,1.36968526319032,1.2995946946387,,,,,,,,,,,,
2019-08-23,1.37416667453993,1.37941715381036,1.30075688124793,,,,,,,,,,,,
2019-08-26,1.36371729935761,1.36757706253715,1.29285858507416,,,,,,,,,,,,
2019-08-27,1.36371729935761,1.36757706253715,1.29285858507416,,,,,,,,,,,,
2019-08-28,1.36388805148484,1.36422811779818,1.29667324051538,,,,,,,,,,,,
2019-08-29,1.35660297257144,1.35691778700867,1.29385946343352,,,,,,,,,,,,
2019-08-30,1.35660297257144,1.36431498124266,1.30145399683472,,,,,,,,,,,,
2019-09-02,1.35660297257144,1.36431498124266,1.30145399683472,,,,,,,,,,,,
2019-09-03,1.35883196181449,1.36684162243752,1.30667726264505,,,,,,,,,,,,
2019-09-04,1.35883196181449,1.36684162243752,1.30667726264505,,,,,,,,,,,,
2019-09-05,1.35883196181449,1.36684162243752,1.30667726264505,,,,,,,,,,,,
2019-09-06,1.36233484435437,1.37247447280678,1.30667726264505,,,,,,,,,,,,
2019-09-09,1.36233484435437,1.37247447280678,1.30667726264505,,,,,,,,,,,,
2019-09-10,1.35670419786803,1.36808830762949,1.30667726264505,,,,,,,,,,,,
2019-09-11,1.35670419786803,1.36808830762949,1.30667726264505,,,,,,,,,,,,
2019-09-12,1.3600884181476,1.37187848254173,1.30667726264505,,,,,,,,,,,,
2019-09-16,1.3600884181476,1.36573747257004,1.3079583256513,,,,,,,,,,,,
2019-09-17,1.3600884181476,1.36573747257004,1.3079583256513,,,,,,,,,,,,
2019-09-18,1.36630070257216,1.37230722932873,1.31120443727569,,,,,,,,,,,,
2019-09-19,1.36473299381728,1.36895026164361,1.31120443727569,,,,,,,,,,,,
2019-09-20,1.36473299381728,1.36895026164361,1.31120443727569,,,,,,,,,,,,
2019-09-23,1.36473299381728,1.36895026164361,1.2988124424975,,,,,,,,,,,,
2019-09-24,1.36473299381728,1.36879802772628,1.2988124424975,,,,,,,,,,,,
2019-09-25,1.35859064029604,1.36416561185537,1.28646173391749,,,,,,,,,,,,
2019-09-26,1.36364412819338,1.37056691435758,1.28802538836804,,,,,,,,,,,,
2019-09-27,1.36370424883733,1.36771429485315,1.29604300574382,,,,,,,,,,,,
2019-09-30,1.36179487373196,1.3671595397706,1.2899242297475,,,,,,,,,,,,
2019-10-08,1.370714447625,1.37546315917992,1.30294906211309,,,,,,,,,,,,
2019-10-09,1.36685698470253,1.37060795955865,1.30397515782176,,,,,,,,,,,,
2019-10-10,1.36685698470253,1.37056917242824,1.30397515782176,,,,,,,,,,,,
2019-10-11,1.36925633072364,1.37574742463278,1.30397515782176,,,,,,,,,,,,
2019-10-14,1.36925633072364,1.37574742463278,1.30397515782176,,,,,,,,,,,,
2019-10-15,1.36865069029346,1.37744280621964,1.29676647583409,,,,,,,,,,,,
2019-10-16,1.3753576872491,1.37744280621964,1.29676647583409,,,,,,,,,,,,
2019-10-17,1.37831043332923,1.37744280621964,1.30026619706069,,,,,,,,,,,,
2019-10-18,1.37831043332923,1.37744280621964,1.30026619706069,,,,,,,,,,,,
2019-10-21,1.37958950831054,1.37744280621964,1.30026619706069,,,,,,,,,,,,
2019-10-22,1.37958950831054,1.37744280621964,1.30026619706069,,,,,,,,,,,,
2019-10-23,1.37958950831054,1.37567177787034,1.29925677138959,,,,,,,,,,,,
2019-10-24,1.37958950831054,1.37567177787034,1.29925677138959,,,,,,,,,,,,
2019-10-25,1.37958950831054,1.37567177787034,1.29925677138959,,,,,,,,,,,,
2019-10-28,1.37958950831054,1.37440016877177,1.29925677138959,,,,,,,,,,,,
2019-10-29,1.37958950831054,1.37378053811389,1.29925677138959,,,,,,,,,,,,
2019-10-30,1.37162089718663,1.36734813094342,1.29925677138959,,,,,,,,,,,,
2019-10-31,1.37530787310905,1.37111138019756,1.30388036733866,,,,,,,,,,,,
2019-11-01,1.37530787310905,1.37111138019756,1.30632922777683,,,,,,,,,,,,
2019-11-04,1.37530787310905,1.37111138019756,1.30632922777683,,,,,,,,,,,,
2019-11-05,1.37530787310905,1.37080543887581,1.30821248128236,,,,,,,,,,,,
2019-11-06,1.37496023839237,1.37099735164064,1.30821248128236,,,,,,,,,,,,
2019-11-07,1.37496023839237,1.37099735164064,1.30821248128236,,,,,,,,,,,,
2019-11-08,1.37987076160663,1.37456154985982,1.30821248128236,,,,,,,,,,,,
2019-11-11,1.37175958846028,1.36660528774066,1.29764324308753,,,,,,,,,,,,
2019-11-12,1.37175958846028,1.36660528774066,1.29764324308753,,,,,,,,,,,,
2019-11-13,1.37175958846028,1.36660528774066,1.29362878054031,,,,,,,,,,,,
2019-11-14,1.37175958846028,1.36660528774066,1.29362878054031,,,,,,,,,,,,
2019-11-15,1.36640763536436,1.36660528774066,1.2865871952768,,,,,,,,,,,,
2019-11-18,1.3706650576948,1.36660528774066,1.2865871952768,,,,,,,,,,,,
2019-11-19,1.37410828727455,1.36788054532398,1.2865871952768,,,,,,,,,,,,
2019-11-20,1.37410828727455,1.36308121989171,1.2865871952768,,,,,,,,,,,,
2019-11-21,1.37410828727455,1.36308121989171,1.28210986248765,,,,,,,,,,,,
2019-11-22,1.37410828727455,1.36988677684197,1.28210986248765,,,,,,,,,,,,
2019-11-25,1.38003581165575,1.37701262092525,1.28210986248765,,,,,,,,,,,,
2019-11-26,1.38003581165575,1.37701262092525,1.28210986248765,,,,,,,,,,,,
2019-11-27,1.37635827760919,1.37395181833761,1.28273414757489,,,,,,,,,,,,
2019-11-28,1.37635827760919,1.37395181833761,1.28273414757489,,,,,,,,,,,,
2019-11-29,1.37635827760919,1.36689699062911,1.28273414757489,,,,,,,,,,,,
2019-12-02,1.38211491952618,1.36689699062911,1.28273414757489,,,,,,,,,,,,
2019-12-03,1.38211491952618,1.36689699062911,1.28273414757489,,,,,,,,,,,,
2019-12-04,1.38211491952618,1.36689699062911,1.28273414757489,,,,,,,,,,,,
2019-12-05,1.38211491952618,1.37527503359511,1.28273414757489,,,,,,,,,,,,
2019-12-06,1.38515192447189,1.37829762529856,1.28279223810821,,,,,,,,,,,,
2019-12-09,1.38515192447189,1.37611967215665,1.28279223810821,,,,,,,,,,,,
2019-12-10,1.38358247599547,1.37611967215665,1.27866775846994,,,,,,,,,,,,
2019-12-11,1.38117652017095,1.3749798673364,1.27520896556959,,,,,,,,,,,,
2019-12-12,1.38117652017095,1.3749798673364,1.27613975340478,,,,,,,,,,,,
2019-12-13,1.39523601944592,1.38949225295398,1.28231584098485,,,,,,,,,,,,
2019-12-16,1.39244943549631,1.38949225295398,1.28395763879943,,,,,,,,,,,,
2019-12-17,1.39424063309885,1.38949225295398,1.28757721976893,,,,,,,,,,,,
2019-12-18,1.39648603759098,1.39126212510994,1.29140099227029,,,,,,,,,,,,
2019-12-19,1.39699237304828,1.39126212510994,1.29140099227029,,,,,,,,,,,,
2019-12-20,1.39699237304828,1.39473733427355,1.29140099227029,,,,,,,,,,,,
2019-12-23,1.40020494479407,1.39473733427355,1.29140099227029,,,,,,,,,,,,
2019-12-24,1.40120381981198,1.39473733427355,1.29668807701746,,,,,,,,,,,,
2019-12-25,1.40029869641538,1.39197622057209,1.30002262145395,,,,,,,,,,,,
2019-12-26,1.40029869641538,1.39197622057209,1.30002262145395,,,,,,,,,,,,
2019-12-27,1.40029869641538,1.39877263292314,1.30002262145395,,,,,,,,,,,,
2019-12-30,1.40367057710116,1.40243491242795,1.29880974847752,,,,,,,,,,,,
2019-12-31,1.40519425976752,1.40243491242795,1.29880974847752,,,,,,,,,,,,
2020-01-02,1.41778139866951,1.40243491242795,1.29880974847752,,,,,,,,,,,,
2020-01-03,1.4185382398435,1.40231891753288,1.29902568228623,,,,,,,,,,,,
2020-01-06,1.41822982596267,1.40122939667296,1.30565790419025,,,,,,,,,,,,
2020-01-07,1.41822982596267,1.40122939667296,1.30565790419025,,,,,,,,,,,,
2020-01-08,1.41822982596267,1.39515640300799,1.30565790419025,,,,,,,,,,,,
2020-01-09,1.41822982596267,1.39515640300799,1.30565790419025,,,,,,,,,,,,
2020-01-10,1.41822982596267,1.39515640300799,1.30565790419025,,,,,,,,,,,,
2020-01-13,1.41822982596267,1.39515640300799,1.30282006184657,,,,,,,,,,,,
2020-01-14,1.41822982596267,1.39515640300799,1.30282006184657,,,,,,,,,,,,
2020-01-15,1.41822982596267,1.39515640300799,1.30022758785525,,,,,,,,,,,,
2020-01-16,1.41822982596267,1.39605266459236,1.30022758785525,,,,,,,,,,,,
2020-01-17,1.41822982596267,1.39605266459236,1.30022758785525,,,,,,,,,,,,
2020-01-20,1.41822982596267,1.39605266459236,1.30022758785525,,,,,,,,,,,,
2020-01-21,1.41822982596267,1.39605266459236,1.30022758785525,,,,,,,,,,,,
2020-01-22,1.41822982596267,1.39605266459236,1.30022758785525,,,,,,,,,,,,
2020-01-23,1.40832871588299,1.38688006525051,1.28921252701491,,,,,,,,,,,,
2020-02-03,1.40832871588299,1.38688006525051,1.28921252701491,,,,,,,,,,,,
2020-02-04,1.40812871588299,1.43092001742353,1.28921252701491,,,,,,,,,,,,
2020-02-05,1.4207298967136,1.43092001742353,1.3132488878471,,,,,,,,,,,,
2020-02-06,1.4207298967136,1.43092001742353,1.3132488878471,,,,,,,,,,,,
2020-02-07,1.4207298967136,1.43092001742353,1.3132488878471,,,,,,,,,,,,
2020-02-10,1.4207298967136,1.43092001742353,1.3132488878471,,,,,,,,,,,,
2020-02-11,1.43016677324546,1.44230894771688,1.3132488878471,,,,,,,,,,,,
2020-02-12,1.43070666645675,1.44141757313851,1.31710823011984,,,,,,,,,,,,
2020-02-13,1.43070666645675,1.44083873918248,1.31710823011984,,,,,,,,,,,,
2020-02-14,1.43070666645675,1.44083873918248,1.32292374618337,,,,,,,,,,,,
2020-02-17,1.43070666645675,1.44905357535657,1.32292374618337,,,,,,,,,,,,
2020-02-18,1.43070666645675,1.44905357535657,1.32292374618337,,,,,,,,,,,,
2020-02-19,1.43539409257705,1.45455813866419,1.32292374618337,,,,,,,,,,,,
2020-02-20,1.43539409257705,1.45455813866419,1.32292374618337,,,,,,,,,,,,
2020-02-21,1.43539409257705,1.45455813866419,1.32661251058317,,,,,,,,,,,,
2020-02-24,1.43539409257705,1.45455813866419,1.32661251058317,,,,,,,,,,,,
2020-02-25,1.42955304204062,1.44586150277103,1.32374710741295,,,,,,,,,,,,
2020-02-26,1.42955304204062,1.44586150277103,1.32374710741295,,,,,,,,,,,,
2020-02-27,1.43381626522877,1.45058508573564,1.3243872699844,,,,,,,,,,,,
2020-02-28,1.43381626522877,1.45058508573564,1.30136647069607,,,,,,,,,,,,
2020-03-02,1.446593251653,1.45058508573564,1.32264942262243,,,,,,,,,,,,
2020-03-03,1.46208074456379,1.46058930784008,1.3492706939139,,,,,,,,,,,,
2020-03-04,1.4614142361826,1.46084193772257,1.34964701050382,,,,,,,,,,,,
2020-03-05,1.4614142361826,1.46084193772257,1.34964701050382,,,,,,,,,,,,
2020-03-06,1.45355258902387,1.45111907588865,1.34830494367719,,,,,,,,,,,,
2020-03-09,1.42099511598843,1.41681730425838,1.31965026719537,,,,,,,,,,,,
2020-03-10,1.42731232927631,1.42503480090117,1.32526060546423,,,,,,,,,,,,
2020-03-11,1.42657680010962,1.42131360184563,1.3277631642888,,,,,,,,,,,,
2020-03-12,1.41009977585151,1.40670455008557,1.31416664094528,,,,,,,,,,,,
2020-03-13,1.41009977585151,1.40670455008557,1.31416664094528,,,,,,,,,,,,
2020-03-16,1.41009977585151,1.40670455008557,1.31416664094528,,,,,,,,,,,,
2020-03-17,1.41095057722297,1.41009796577894,1.31488522845676,,,,,,,,,,,,
2020-03-18,1.42994624923444,1.41009796577894,1.33639704498949,,,,,,,,,,,,
2020-03-19,1.42994624923444,1.40294207862486,1.33639704498949,,,,,,,,,,,,
2020-03-20,1.42994624923444,1.40294207862486,1.33639704498949,,,,,,,,,,,,
2020-03-23,1.40085564937297,1.40294207862486,1.33639704498949,,,,,,,,,,,,
2020-03-24,1.43024573017161,1.43587160859104,1.33639704498949,,,,,,,,,,,,
2020-03-25,1.43024573017161,1.45669895100038,1.35732527581333,,,,,,,,,,,,
2020-03-26,1.42752600498168,1.4552573375012,1.3527262493142,,,,,,,,,,,,
2020-03-27,1.44046277373523,1.46853096960692,1.36169543345558,,,,,,,,,,,,
2020-03-30,1.42866946074295,1.46219458482694,1.33842788229874,,,,,,,,,,,,
2020-03-31,1.42866946074295,1.46219458482694,1.33842788229874,,,,,,,,,,,,
2020-04-01,1.44040179852832,1.47092760403761,1.35263930658382,,,,,,,,,,,,
2020-04-02,1.44040179852832,1.46917571703298,1.35263930658382,,,,,,,,,,,,
2020-04-03,1.44040179852832,1.46917571703298,1.35263930658382,,,,,,,,,,,,
2020-04-07,1.44040179852832,1.46917571703298,1.35263930658382,,,,,,,,,,,,
2020-04-08,1.4354931993763,1.46419139444127,1.3504425405392,,,,,,,,,,,,
2020-04-09,1.4354931993763,1.46886047832131,1.3504425405392,,,,,,,,,,,,
2020-04-10,1.43451504075369,1.47070471412391,1.34339997824705,,,,,,,,,,,,
2020-04-13,1.43451504075369,1.47070471412391,1.34339997824705,,,,,,,,,,,,
2020-04-14,1.43451504075369,1.47985892901447,1.35295306730892,,,,,,,,,,,,
2020-04-15,1.43451504075369,1.47985892901447,1.35623079937152,,,,,,,,,,,,
2020-04-16,1.43230916035695,1.47858219055316,1.35623079937152,,,,,,,,,,,,
2020-04-17,1.43230916035695,1.47858219055316,1.35623079937152,,,,,,,,,,,,
2020-04-20,1.43132929356663,1.47803211115371,1.35623079937152,,,,,,,,,,,,
2020-04-21,1.43132929356663,1.47803211115371,1.35623079937152,,,,,,,,,,,,
2020-04-22,1.43132929356663,1.47640857437476,1.35623079937152,,,,,,,,,,,,
2020-04-23,1.43132929356663,1.47640857437476,1.35623079937152,,,,,,,,,,,,
2020-04-24,1.43132929356663,1.47640857437476,1.35623079937152,,,,,,,,,,,,
2020-04-27,1.43132929356663,1.47640857437476,1.35623079937152,,,,,,,,,,,,
2020-04-28,1.41952841440868,1.46987645811107,1.32965093470116,,,,,,,,,,,,
2020-04-29,1.4242283072399,1.47284582659298,1.33858398277606,,,,,,,,,,,,
2020-04-30,1.4242283072399,1.47284582659298,1.33858398277606,,,,,,,,,,,,
2020-05-06,1.4242283072399,1.47284582659298,1.33858398277606,,,,,,,,,,,,
2020-05-07,1.42137430350028,1.46835336248656,1.33873125502642,,,,,,,,,,,,
2020-05-08,1.42137430350028,1.47453785387418,1.35291773362438,,,,,,,,,,,,
2020-05-11,1.42931109684903,1.4821684803243,1.35291773362438,,,,,,,,,,,,
2020-05-12,1.43129459145362,1.4821684803243,1.35326814670848,,,,,,,,,,,,
2020-05-13,1.43129459145362,1.47731243544471,1.35122208930758,,,,,,,,,,,,
2020-05-14,1.43129459145362,1.47731243544471,1.34573919627574,,,,,,,,,,,,
2020-05-15,1.43129459145362,1.47731243544471,1.34573919627574,,,,,,,,,,,,
2020-05-18,1.4355845744414,1.48543539804533,1.34573919627574,,,,,,,,,,,,
2020-05-19,1.44624150971459,1.49470744110201,1.35760511631374,,,,,,,,,,,,
2020-05-20,1.4456221828365,1.49470744110201,1.35760511631374,,,,,,,,,,,,
2020-05-21,1.4456221828365,1.49751169654148,1.35760511631374,,,,,,,,,,,,
2020-05-22,1.43833240307441,1.48741070644247,1.35633849555543,,,,,,,,,,,,
2020-05-25,1.43833240307441,1.49310584878681,1.35954750665749,,,,,,,,,,,,
2020-05-26,1.43833240307441,1.49310584878681,1.35954750665749,,,,,,,,,,,,
2020-05-27,1.43833240307441,1.49310584878681,1.35954750665749,,,,,,,,,,,,
2020-05-28,1.43833240307441,1.50311424307791,1.35954750665749,,,,,,,,,,,,
2020-05-29,1.43915454690315,1.50311424307791,1.36623515357377,,,,,,,,,,,,
2020-06-01,1.43915454690315,1.50311424307791,1.36623515357377,,,,,,,,,,,,
2020-06-02,1.43915454690315,1.50311424307791,1.36623515357377,,,,,,,,,,,,
2020-06-03,1.43915454690315,1.51553705227378,1.36623515357377,,,,,,,,,,,,
2020-06-04,1.43973145329732,1.51466360930533,1.36915712638485,,,,,,,,,,,,
2020-06-05,1.43763098615187,1.51172424704564,1.36926885838233,,,,,,,,,,,,
2020-06-08,1.43763098615187,1.51172424704564,1.36926885838233,,,,,,,,,,,,
2020-06-09,1.43763098615187,1.51172424704564,1.36926885838233,,,,,,,,,,,,
2020-06-10,1.43763098615187,1.51172424704564,1.3666244467139,,,,,,,,,,,,
2020-06-11,1.43763098615187,1.51172424704564,1.3666244467139,,,,,,,,,,,,
2020-06-12,1.4326700180211,1.51172424704564,1.3666244467139,,,,,,,,,,,,
2020-06-15,1.4326700180211,1.51172424704564,1.3666244467139,,,,,,,,,,,,
2020-06-16,1.4326700180211,1.51172424704564,1.38178763552026,,,,,,,,,,,,
2020-06-17,1.4326700180211,1.51104283546315,1.38178763552026,,,,,,,,,,,,
2020-06-18,1.4326700180211,1.51104283546315,1.38178763552026,,,,,,,,,,,,
2020-06-19,1.43947166134061,1.51104283546315,1.38178763552026,,,,,,,,,,,,
2020-06-22,1.44301244527451,1.51403993546037,1.38435961888836,,,,,,,,,,,,
2020-06-23,1.44301244527451,1.51403993546037,1.37918884124793,,,,,,,,,,,,
2020-06-24,1.44595950785245,1.51403993546037,1.3789069200387,,,,,,,,,,,,
2020-06-29,1.44595950785245,1.51403993546037,1.3789069200387,,,,,,,,,,,,
2020-06-30,1.44595950785245,1.5194739330063,1.3789069200387,,,,,,,,,,,,
2020-07-01,1.45434799132241,1.5194739330063,1.3789069200387,,,,,,,,,,,,
2020-07-02,1.46054187139806,1.5194739330063,1.3789069200387,,,,,,,,,,,,
2020-07-03,1.46054187139806,1.5194739330063,1.38874485418985,,,,,,,,,,,,
2020-07-06,1.46054187139806,1.5194739330063,1.38874485418985,,,,,,,,,,,,
2020-07-07,1.46867585609902,1.5194739330063,1.40937980703239,,,,,,,,,,,,
2020-07-08,1.46836118864525,1.5227181377767,1.40724044756797,,,,,,,,,,,,
2020-07-09,1.47315675421389,1.52253278103758,1.41898383887099,,,,,,,,,,,,
2020-07-10,1.47315675421389,1.52253278103758,1.41898383887099,,,,,,,,,,,,
2020-07-13,1.47623390284184,1.52193658690245,1.42894656200254,,,,,,,,,,,,
2020-07-14,1.4772622948271,1.52514134408015,1.42339632371461,,,,,,,,,,,,
2020-07-15,1.48365677890938,1.52514134408015,1.4212516375952,,,,,,,,,,,,
2020-07-16,1.48365677890938,1.52514134408015,1.4212516375952,,,,,,,,,,,,
2020-07-17,1.48365677890938,1.52514134408015,1.4212516375952,,,,,,,,,,,,
2020-07-20,1.48357829203501,1.52703449231967,1.42231373467666,,,,,,,,,,,,
2020-07-21,1.48357829203501,1.52703449231967,1.43334937617179,,,,,,,,,,,,
2020-07-22,1.48357829203501,1.52703449231967,1.43334937617179,,,,,,,,,,,,
2020-07-23,1.48686033494745,1.5273097123374,1.43732303972771,,,,,,,,,,,,
2020-07-24,1.47237979929409,1.51620578600762,1.42060186653191,,,,,,,,,,,,
2020-07-27,1.48366069358119,1.52624709282382,1.42060186653191,,,,,,,,,,,,
2020-07-28,1.48366069358119,1.53199670320191,1.43074722705791,,,,,,,,,,,,
2020-07-29,1.48366069358119,1.53199670320191,1.43074722705791,,,,,,,,,,,,
2020-07-30,1.48366069358119,1.53199670320191,1.43074722705791,,,,,,,,,,,,
2020-07-31,1.50187771023157,1.54686522607749,1.43074722705791,,,,,,,,,,,,
2020-08-03,1.51631787678734,1.55576605885162,1.44968149543502,,,,,,,,,,,,
2020-08-04,1.51631787678734,1.55576605885162,1.4501697751855,,,,,,,,,,,,
2020-08-05,1.50147854024661,1.53917969844232,1.4501697751855,,,,,,,,,,,,
2020-08-06,1.49596600992997,1.53917969844232,1.4501697751855,,,,,,,,,,,,
2020-08-07,1.48911119941338,1.53638010316243,1.4501697751855,,,,,,,,,,,,
2020-08-10,1.48911119941338,1.53638010316243,1.4501697751855,,,,,,,,,,,,
2020-08-11,1.49924256020909,1.54677869814731,1.45018740369513,,,,,,,,,,,,
2020-08-12,1.49293911541625,1.54610183082718,1.45018740369513,,,,,,,,,,,,
2020-08-13,1.48875925239959,1.54610183082718,1.45278428756628,,,,,,,,,,,,
2020-08-14,1.49653372713479,1.54956705699392,1.45278428756628,,,,,,,,,,,,
2020-08-17,1.49653372713479,1.54956705699392,1.45278428756628,,,,,,,,,,,,
2020-08-18,1.49367169322451,1.54956705699392,1.45278428756628,,,,,,,,,,,,
2020-08-19,1.49367169322451,1.54321884488805,1.45278428756628,,,,,,,,,,,,
2020-08-20,1.4897870337045,1.53708804664451,1.45733457230781,,,,,,,,,,,,
2020-08-21,1.4897870337045,1.53708804664451,1.45733457230781,,,,,,,,,,,,
2020-08-24,1.4897870337045,1.53708804664451,1.45733457230781,,,,,,,,,,,,
2020-08-25,1.50361859091016,1.55080649040907,1.4711619332262,,,,,,,,,,,,
2020-08-26,1.50361859091016,1.55080649040907,1.47440723371678,,,,,,,,,,,,
2020-08-27,1.50201323429824,1.54765519294033,1.47440723371678,,,,,,,,,,,,
2020-08-28,1.50201323429824,1.54765519294033,1.47440723371678,,,,,,,,,,,,
2020-08-31,1.50201323429824,1.54765519294033,1.47440723371678,,,,,,,,,,,,
2020-09-01,1.50328829306032,1.55023400547112,1.47411620629022,,,,,,,,,,,,
2020-09-02,1.50328829306032,1.55023400547112,1.47411620629022,,,,,,,,,,,,
2020-09-03,1.51079461282477,1.55892152218205,1.47724936334598,,,,,,,,,,,,
2020-09-04,1.51079461282477,1.55892152218205,1.47724936334598,,,,,,,,,,,,
