Date,HSCEI INDEX,XIN9I INDEX
2020/6/19,9974.59,13912.55
2020/6/22,9879.02,13841.46
2020/6/23,9993.48,13866.14
2020/6/24,9936.66,13938.63
2020/6/29,9757.69,13853.63
2020/6/30,9758.63,13961.87
2020/7/2,10056.86,14644.58
2020/7/3,10243.29,14940.91
2020/7/6,10726.83,15912.63
2020/7/7,10600.41,16011.19
2020/7/8,10748.11,16167.47
2020/7/9,10781.89,16230.29
2020/7/10,10541.26,15824.7
2020/7/13,10575.88,16024.99
2020/7/14,10405.27,15840.2
2020/7/15,10390.54,15686.59
2020/7/16,10133.92,14981.39
2020/7/17,10203.57,15124.51
2020/7/20,10295.32,15504.66
2020/7/21,10445.42,15492.21
2020/7/22,10243.51,15545.88
2020/7/23,10325.25,15464.86
2020/7/24,10080.86,14868.79
2020/7/27,10075.45,14888.26
2020/7/28,10151.89,15065.16
2020/7/29,10184.41,15310.84
2020/7/30,10097.08,15202.64
2020/7/31,10039.96,15281.36
2020/8/3,10033.2,15377.76
2020/8/4,10203.88,15494.59
2020/8/5,10256.64,15374.96
2020/8/6,10202.41,15333.09
2020/8/7,10063.43,15199.34
2020/8/10,9990.67,15290.13
2020/8/11,10153.4,15261.96
2020/8/12,10215.91,15245.61
2020/8/13,10244.6,15184.92
2020/8/14,10266.46,15399.73
2020/8/17,10385.9,15741.01
2020/8/18,10425.42,15695.51
2020/8/19,10313.31,15477.98
2020/8/20,10155.81,15282.66
2020/8/21,10212.21,15383.66
2020/8/24,10336.95,15458.29
2020/8/25,10291.85,15550.9
2020/8/26,10300.36,15431.12
2020/8/27,10201.94,15446.33
2020/8/28,10182.83,15818.02
2020/8/31,9991.48,15726.36
2020/9/1,10013.32,15766.79
2020/9/2,10000.96,15741.56
2020/9/3,9940.13,15701.21
2020/9/4,9883.98,15532.78
2020/9/7,9764.82,15310.43
2020/9/8,9830.39,15420.88
2020/9/9,9728.52,15188.48
2020/9/10,9683.75,15269.12
2020/9/11,9752.5,15354.58
2020/9/14,9806.64,15475.88
2020/9/15,9829.07,15575.7
2020/9/16,9845.79,15446.87
2020/9/17,9732.15,15276.51
2020/9/18,9803.1,15678.89
2020/9/21,9640.42,15503.77
2020/9/22,9576.81,15356.22
2020/9/23,9558.78,15361.27
2020/9/24,9371.19,15104.05
2020/9/25,9302.59,15126.81
2020/9/28,9383.4,15231.64
2020/9/29,9281.52,15189.88
2020/9/30,9397.37,15209.27
2020/10/9,9617.85,15454.99
2020/10/12,9878.74,15940.15
2020/10/14,9920.77,15921.36
2020/10/15,9762.28,15939.11
2020/10/16,9914.9,15984.49
2020/10/19,9978.16,15911.51
2020/10/20,9988.33,15997.85
2020/10/21,10077.78,16066.94
2020/10/22,10085.18,16056.34
2020/10/23,10125.59,15941.14
2020/10/27,10003.1,15743.81
2020/10/28,9963.36,15829.56
2020/10/29,9955.46,15936.07
2020/10/30,9760.24,15724.42
2020/11/2,9936.56,15771.04
2020/11/3,10071.41,15962.43
2020/11/4,10099.16,16144.49
2020/11/5,10478.84,16314.09
2020/11/6,10497.8,16299.22
2020/11/9,10633.07,16563.48
2020/11/10,10586.89,16526.91
2020/11/11,10541.34,16458.96
2020/11/12,10579.47,16398.34
2020/11/13,10545.27,16116.81
2020/11/16,10578.94,16290.82
2020/11/17,10550.2,16307.21
2020/11/18,10640.05,16358.6
2020/11/19,10555.36,16529.65
2020/11/20,10553.35,16512.82
2020/11/23,10666.53,16757.8
2020/11/24,10612.58,16620.48
2020/11/25,10557.83,16472.78
2020/11/26,10701.49,16594.89
2020/11/27,10790.3,16847.09
2020/11/30,10546.47,16691.09
2020/12/1,10659.64,17050.86
2020/12/2,10573.79,17033.08
2020/12/3,10586.37,17019.67
2020/12/4,10624.65,17063.55
2020/12/7,10473.32,16914.86
2020/12/8,10409.59,16857.75
2020/12/9,10488.32,16706.22
2020/12/10,10415.72,16687.62
2020/12/11,10452.5,16525.41
2020/12/14,10443.12,16714.93
2020/12/15,10399.56,16695.69
2020/12/16,10461.9,16794.14
2020/12/17,10545.73,17023.29
2020/12/18,10483.34,16888.56
2020/12/21,10401.83,17035.92
2020/12/22,10384.18,16844.58
2020/12/23,10482.52,16916.53
2020/12/24,10430.53,16918.74
2020/12/28,10311.48,17173.85
2020/12/29,10449.17,17100.03
2020/12/30,10662.93,17387.62
2020/12/31,10738.4,17706.72
2021/1/4,10722.99,17791.57
2021/1/5,10774.15,18102.02
2021/1/6,10899.83,18396.96
2021/1/7,10796.73,18776.35
2021/1/8,10955.55,18602.47
2021/1/11,11059.51,18422.02
2021/1/12,11217.69,18970.43
2021/1/13,11184.9,18856.71
2021/1/14,11299.17,18435.65
2021/1/15,11320.53,18497.51
2021/1/18,11462.52,18592.05
2021/1/19,11734.33,18366.27
2021/1/20,11949.35,18412.65
2021/1/21,11889.45,18667.25
2021/1/22,11677.45,18638.51
2021/1/25,11960.49,19015.03
2021/1/26,11695.43,18647.05
2021/1/27,11651.24,18634.31
2021/1/28,11334.03,18256.06
2021/1/29,11208.78,18230.39
2021/2/1,11454.18,18442.85
2021/2/2,11609.02,18685.56
2021/2/3,11651.84,18753.2
2021/2/4,11563.5,18918.31
2021/2/5,11561.32,19174.08
2021/2/8,11560.01,19363.18
2021/2/9,11602.76,19653.5
2021/2/10,11810.25,20134.9
2021/2/18,12041.53,19962.5
2021/2/19,12106.77,19998.12
2021/2/22,11893.68,19154.47
2021/2/23,11909.63,19183.5
2021/2/24,11509.73,18610.28
2021/2/25,11717.41,18816.84
2021/2/26,11247.21,18316.96
2021/3/1,11453.68,18460.21
2021/3/2,11361.35,18139.21
2021/3/3,11666.24,18621.79
2021/3/4,11325.58,18046.53
2021/3/5,11292.22,17941.07
2021/3/8,11014.79,17252.83
2021/3/9,10973.15,16942.46
2021/3/10,11059.67,17124.99
2021/3/11,11340.4,17615.07
2021/3/12,11172.95,17687.35
2021/3/15,11144.08,17321.11
2021/3/16,11329.43,17573.93
2021/3/17,11358.66,17546.58
2021/3/18,11470.43,17691.99
2021/3/19,11283.92,17147.86
2021/3/22,11306.71,17253.96
2021/3/23,11111.18,17152.01
2021/3/24,10847.98,16888.6
2021/3/25,10744.27,16852.58
2021/3/26,10966.06,17222.64
2021/3/29,10942.94,17283.34
2021/3/30,11020.87,17482.74
2021/3/31,10972.04,17266.84
2021/4/1,11217.41,17491.82
2021/4/7,11070.58,17310.08
2021/4/8,11109.48,17385.51
2021/4/9,10977.37,17067.71
2021/4/12,10874.83,16861.85
2021/4/13,10850.53,16837.32
2021/4/14,10999.3,16923.66
2021/4/15,10905.89,16732.61
2021/4/16,11027.51,16829.33
2021/4/19,11092.95,17192.02
2021/4/20,11085.87,17199.03
2021/4/21,10888.52,17277.48
2021/4/22,10939.12,17179.45
2021/4/23,11067.84,17427.85
2021/4/26,10981.31,17155.95
2021/4/27,10983.46,17257.48
2021/4/28,11014.69,17285.23
2021/4/29,11049.88,17496.24
2021/4/30,10825.25,17329.58
2021/5/6,10756.37,17099.95
2021/5/7,10699,16931.77
2021/5/10,10651.07,16839.62
2021/5/11,10431.55,17030.23
2021/5/12,10556.57,17106.69
2021/5/13,10339.99,16914.58
2021/5/14,10404.95,17336.35
2021/5/17,10503.84,17601.43
2021/5/18,10654.3,17625.25
2021/5/20,10642.8,17615.33
2021/5/21,10702.57,17407.75
2021/5/24,10641.4,17510.62
2021/5/25,10792.63,18239.01
2021/5/26,10855.58,18272.03
2021/5/27,10848.35,18307.48
2021/5/28,10793.55,18301.3
2021/5/31,10889.12,18222.82
2021/6/1,10990.75,18258.93
2021/6/2,10951.84,18116.56
2021/6/3,10826.78,18023.5
2021/6/4,10805.64,18150.06
2021/6/7,10748.2,18087.67
2021/6/8,10729.52,17902.92
2021/6/9,10704.75,17941.73
2021/6/10,10716.28,18076.92
2021/6/11,10750.95,17886.7
