date,signal_I1,NTN1M_I1,CNH1M_I1,signal_I2,CNH1M_I2,CNH2M_I2,signal_I3,CNH1M_I3,CNH3M_I3,signal_I4,CNH1M_I4,CNH6M_I4,signal_I5,CNH1M_I5,CNH12M_I5,signal_I6,CNH6M_I6,CNH12M_I6,signal_I7,NTN1M_I7,IRN1M_I7,signal_I8,IRN1M_I8,IRN2M_I8,signal_I9,IRN1M_I9,IRN3M_I9,signal_I10,IRN1M_I10,IRN6M_I10,signal_I11,IRN1M_I11,IRN12M_I11,signal_I12,IRN6M_I12,IRN12M_I12
2010-11-10,0,-0,0,-1,0.0295218949260935,-6.604,-1,0.0295146356244584,-6.6,-1,0.0294856945873153,-6.5765,-1,0.0293676815347032,-6.5345,-1,0.029198709329831,-6.5345,1,-44.5335335808518,44.6,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-11,0,-0,0,-1,0.0308160426952091,-6.599,-1,0.0308076902015593,-6.5935,-1,0.0307742763804875,-6.571,-1,0.0306463689190612,-6.521,-1,0.0304594256369412,-6.521,-1,44.6901352958217,-44.8,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-12,0,-0,0,-1,0.032233776849653,-6.6145,-1,0.0322250591236396,-6.6128,-1,0.0321872106328038,-6.5915,-1,0.0320500254104269,-6.5475,-1,0.0318806529049592,-6.5475,-1,45.1670305187779,-45.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-15,0,-0,0,-1,0.0336460041133311,-6.62,-1,0.0336368604694472,-6.618,-1,0.0335957325750058,-6.6025,-1,0.0334511048948677,-6.5675,-1,0.0332964796991242,-6.5675,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-16,0,-0,0,-1,0.0349938386364683,-6.611,-1,0.0349844987322185,-6.61,-1,0.0349403532337359,-6.5955,-1,0.0347908747316016,-6.5715,-1,0.0346496008813643,-6.5715,-1,45.7738330953145,-45.88,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-17,1,-6.62964650629928,6.603,-1,0.0363722044161846,-6.602,-1,0.0363628792970527,-6.602,-1,0.0363156547045327,-6.5875,-1,0.0361604406310398,-6.56,-1,0.0360179018834279,-6.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-18,0,-0,0,-1,0.0377387088163792,-6.5883,-1,0.0377292955858246,-6.5878,-1,0.0376792501443923,-6.5745,-1,0.0375181197237454,-6.546,-1,0.0373760956901794,-6.546,1,-45.4432003314985,45.5,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-19,0,-0,0,-1,0.0391997980837647,-6.587,-1,0.0391902772399689,-6.5865,-1,0.0391390211436408,-6.581,-1,0.0389701074139054,-6.546,-1,0.038872668493386,-6.546,-1,45.587330330511,-45.69,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-22,0,-0,0,-1,0.0407337317662478,-6.5908,-1,0.0407240908225144,-6.5903,-1,0.0406688377710452,-6.573,-1,0.0404936353524292,-6.546,-1,0.0403089278266879,-6.546,-1,45.6073013938423,-45.7,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-23,0,-0,0,-1,0.0424751576225115,-6.622,-1,0.042465238297295,-6.621,-1,0.04240761894166,-6.612,-1,0.0422160789263059,-6.546,-1,0.04207693041935,-6.546,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-24,0,-0,0,-1,0.0440656759806504,-6.6235,-1,0.0440555165904449,-6.6225,-1,0.0439957360390417,-6.6135,-1,0.0437879824052712,-6.546,-1,0.0436436961876788,-6.546,1,-45.8794999921201,45.95,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-25,0,-0,0,-1,0.0457078668196244,-6.628,-1,0.0456975806168265,-6.6275,-1,0.0456349579073417,-6.616,-1,0.0454198902016025,-6.5865,-1,0.0452561480975026,-6.5865,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-26,0,-0,0,-1,0.0475035348186262,-6.6492,-1,0.0474929188320506,-6.648,-1,0.0474273619335707,-6.637,-1,0.0472057977320204,-6.6135,-1,0.0470405999435466,-6.6135,-1,46.0395552879733,-46.13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-29,0,-0,0,-1,0.0491456890327388,-6.644,-1,0.0491348295476404,-6.643,-1,0.0490662852836881,-6.631,-1,0.0488376957359331,-6.6025,-1,0.0486611488479951,-6.6025,-1,46.0755911911843,-46.17,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-11-30,0,-0,0,-1,0.0509437884276528,-6.655,-1,0.0509327319054383,-6.6543,-1,0.050860765334207,-6.6415,-1,0.0506241903265174,-6.612,-1,0.0504370094051971,-6.612,1,-46.0607217699924,46.13,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-01,0,-0,0,-1,0.0526803949063325,-6.654,-1,0.0526690788268083,-6.653,-1,0.0525935757343709,-6.6395,-1,0.0523487777079941,-6.608,-1,0.0521465630067963,-6.608,1,-45.4775978275149,45.51,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-02,0,-0,0,-1,0.0543918864107178,-6.6469,-1,0.0543803441385719,-6.646,-1,0.0543018592061573,-6.6345,-1,0.0540481399071126,-6.6,-1,0.0538552228328849,-6.6,0,-0,0,-1,45.5883639347812,-45.62,-1,45.7743307652686,-45.81,-1,46.3409670904553,-46.36,0,-0,0,0,-0,0
2010-12-03,0,-0,0,-1,0.0561550530943727,-6.6419,-1,0.0561430032133241,-6.64,-1,0.0560607727238739,-6.626,-1,0.0557975997799398,-6.5905,-1,0.0555548940112538,-6.5905,1,-45.0263614949273,45.09,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-06,-1,6.59709268656845,-6.6345,-1,0.0578916138018439,-6.6335,-1,0.057878756723305,-6.6305,-1,0.0577933531271367,-6.6185,-1,0.0575228929349232,-6.5905,-1,0.0572843249914799,-6.5905,-1,45.0469725282933,-45.15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-07,-1,6.5938330190689,-6.633,-1,0.0597174192399988,-6.6306,-1,0.0597038411816663,-6.628,-1,0.0596140040055443,-6.612,-1,0.0593340281172985,-6.5775,-1,0.0590407997526872,-6.5775,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-08,0,-0,0,-1,0.0616971536640165,-6.6412,-1,0.0616826435961488,-6.638,-1,0.0615878295974914,-6.621,-1,0.0612981831709921,-6.5885,-1,0.0609694454394359,-6.5885,-1,45.3190334271103,-45.42,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-09,0,-0,0,-1,0.0636212270965497,-6.642,-1,0.0636055584030017,-6.638,-1,0.0635053856310523,-6.6195,-1,0.0632071934852998,-6.59,-1,0.0628310217507136,-6.59,-1,45.3570284929738,-45.45,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-10,0,-0,0,-1,0.0655074622977208,-6.6369,-1,0.0654903704171472,-6.632,-1,0.0653847176789456,-6.613,-1,0.0650766887043857,-6.5785,-1,0.0646651263900119,-6.5785,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-13,-1,6.59954980394392,-6.642,-1,0.0674645803740119,-6.6369,-1,0.0674460340318396,-6.632,-1,0.0673347535421617,-6.613,-1,0.0670165411545756,-6.5785,-1,0.066588262037764,-6.5785,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,47.3718592725721,-47.38,0,-0,0
2010-12-14,-1,6.59207277089067,-6.6465,-1,0.0694990881039453,-6.641,-1,0.0694793244629905,-6.637,-1,0.0693624045866681,-6.6185,-1,0.0690319703881385,-6.5785,-1,0.0685972994485102,-6.5785,-1,45.1735771089016,-45.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-15,-1,6.59592552204981,-6.6508,-1,0.0715648502417836,-6.6463,-1,0.0715436048093666,-6.6415,-1,0.0714198846341211,-6.6195,-1,0.071077508084877,-6.581,-1,0.070589969626151,-6.581,-1,45.6037689930152,-45.74,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-16,0,-0,0,-1,0.0735515430855553,-6.6411,-1,0.073529201144049,-6.6375,-1,0.0733992400133185,-6.617,-1,0.0730441762314103,-6.575,-1,0.0725695232829553,-6.575,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-17,0,-0,0,-1,0.0756589541518854,-6.6441,-1,0.0756351568255503,-6.6395,-1,0.075498863722405,-6.6195,-1,0.0751312816676823,-6.58,-1,0.0746334271888926,-6.58,1,-45.5379363708567,45.6,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-20,0,-0,0,-1,0.077896588634766,-6.6555,-1,0.0778713146347031,-6.651,-1,0.0777287392123894,-6.632,-1,0.0773476637499555,-6.5915,-1,0.0768494409964491,-6.5915,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-21,0,-0,0,-1,0.0799861261731322,-6.6514,-1,0.0799594454183005,-6.647,-1,0.0798108265675489,-6.628,-1,0.0794169410483491,-6.5875,-1,0.078901635666499,-6.5875,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-22,0,-0,0,-1,0.0820368498163598,-6.642,-1,0.0820085702221334,-6.637,-1,0.0818536248384921,-6.617,-1,0.0814470807558658,-6.5765,-1,0.0808858285390439,-6.5765,1,-45.2335750504814,45.29,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-23,0,-0,0,-1,0.0841553350282178,-6.6362,-1,0.0841253571998716,-6.631,-1,0.0839652586113434,-6.615,-1,0.0835450209896661,-6.5725,-1,0.0830009208995816,-6.5725,-1,45.2661290417032,-45.36,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-24,-1,6.59323481571735,-6.6475,-1,0.0864360684627658,-6.643,-1,0.0864047273122614,-6.639,-1,0.0862384816062171,-6.621,-1,0.0858028665386807,-6.576,-1,0.0852477489408205,-6.576,-1,45.1575124858919,-45.27,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-27,-1,6.55898558168999,-6.6475,-1,0.08867453569829,-6.643,-1,0.0886418394501039,-6.639,-1,0.088469504610406,-6.621,-1,0.0880186736962073,-6.576,-1,0.0874462328957379,-6.576,-1,45.1911558204232,-45.33,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-28,-1,6.60032098284252,-6.6475,-1,0.0909403737860307,-6.643,-1,0.0909063058707096,-6.639,-1,0.0907278074424924,-6.621,-1,0.0902615746299066,-6.576,-1,0.0896716093438622,-6.576,1,-45.1711703806615,45.24,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-29,-1,6.58438637140417,-6.6475,-1,0.0932335332312826,-6.643,-1,0.0931980771093357,-6.639,-1,0.0930133407723702,-6.621,-1,0.0925315203461096,-6.576,-1,0.0919238300398445,-6.576,-1,45.1454649786269,-45.26,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-30,-1,6.54663927694206,-6.615,-1,0.0950637397380844,-6.609,-1,0.0950268904172278,-6.6045,-1,0.0948369818789666,-6.587,-1,0.0943538289079688,-6.576,-1,0.0937076248587653,-6.576,-1,45.0251491924905,-45.15,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2010-12-31,-1,6.55408379609396,-6.615,-1,0.0973766033923916,-6.609,-1,0.0973381691377118,-6.6045,-1,0.0971421138996074,-6.587,-1,0.0966552294452117,-6.576,-1,0.0959899553318836,-6.576,1,-44.7930937551488,44.87,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-03,0,-0,0,-1,0.099124831468988,-6.572,-1,0.0990846744891999,-6.5665,-1,0.0988832273182628,-6.548,-1,0.098409229139428,-6.576,-1,0.0977033430243728,-6.576,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-04,0,-0,0,-1,0.101412132335147,-6.5725,-1,0.101371107161035,-6.57,-1,0.101165499156382,-6.558,-1,0.100676585701435,-6.5155,-1,0.100145750463453,-6.5155,-1,45.2191917296514,-45.35,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-05,0,-0,0,-1,0.10391150070321,-6.5806,-1,0.103868575904572,-6.5755,-1,0.103657478440477,-6.561,-1,0.103154775213713,-6.5245,-1,0.102516005541179,-6.5245,-1,45.4865177455947,-45.59,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-06,1,-6.61263185231631,6.5855,-1,0.106323349215663,-6.5813,-1,0.106278660446064,-6.5765,-1,0.106061324419125,-6.5595,-1,0.105543021040959,-6.517,-1,0.104839092995795,-6.517,0,-0,0,0,-0,0,0,-0,0,1,-46.765308378518,46.77,0,-0,0,0,-0,0
2011-01-07,0,-0,0,-1,0.108863558096938,-6.5883,-1,0.108816967633564,-6.5833,-1,0.108592744541184,-6.5653,-1,0.108056307035519,-6.5178,-1,0.107308578316235,-6.5178,-1,45.5355314253736,-45.64,0,-0,0,0,-0,0,-1,46.8204662229315,-46.84,0,-0,0,0,-0,0
2011-01-10,0,-0,0,-1,0.111249889745031,-6.5832,-1,0.11120081173574,-6.5765,-1,0.110967730603637,-6.5525,-1,0.110413091227383,-6.503,-1,0.109487140532636,-6.503,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-11,0,-0,0,-1,0.113508099757467,-6.5724,-1,0.113455552204573,-6.563,-1,0.113213467059841,-6.538,-1,0.112640441758709,-6.4865,-1,0.111641448277351,-6.4865,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-12,-1,6.52089580698161,-6.574,-1,0.115926054734654,-6.566,-1,0.115871250320866,-6.56,-1,0.115617861768166,-6.53,-1,0.115022503962583,-6.4705,-1,0.113914870814348,-6.4705,-1,45.1959181716706,-45.32,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-13,-1,6.5321009340846,-6.5705,-1,0.118364856795699,-6.5632,-1,0.118306921714663,-6.555,-1,0.118040188644922,-6.52,-1,0.117422104089903,-6.46,-1,0.116164257712023,-6.46,0,-0,0,1,-45.3643898433937,45.38,1,-45.4560526903384,45.47,0,-0,0,0,-0,0,1,-47.6197244063398,47.64
2011-01-14,0,-0,0,-1,0.12092987353756,-6.5661,-1,0.120869158067718,-6.559,-1,0.120591856197677,-6.532,-1,0.119954800444678,-6.4835,-1,0.11884497881814,-6.4835,-1,45.5280701666022,-45.64,-1,45.8470722391748,-45.88,-1,46.0673604830116,-46.11,0,-0,0,0,-0,0,-1,48.0464881097164,-48.08
2011-01-17,0,-0,0,-1,0.123739979932553,-6.5815,-1,0.123677377582786,-6.577,-1,0.123389687248006,-6.552,-1,0.122730530749279,-6.499,-1,0.121722198111751,-6.499,-1,45.7395016381439,-45.86,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-18,0,-0,0,-1,0.126107387936402,-6.5707,-1,0.126043437230801,-6.567,-1,0.125746344725801,-6.542,-1,0.12506916581757,-6.4935,-1,0.124065218051626,-6.4935,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-19,0,-0,0,-1,0.128778104032789,-6.5747,-1,0.128713056053396,-6.572,-1,0.128406829366769,-6.5495,-1,0.12771279761556,-6.508,-1,0.12677305154589,-6.508,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-20,1,-6.59894324532884,6.5783,-1,0.13144352060781,-6.5749,-1,0.131376889084238,-6.571,-1,0.131063355062863,-6.553,-1,0.130352063454367,-6.5105,-1,0.12943538380129,-6.5105,1,-45.9386526921647,46.02,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-21,0,-0,0,-1,0.13410263424509,-6.5743,-1,0.134034254426263,-6.57,-1,0.133713418190668,-6.552,-1,0.132983630102455,-6.5065,-1,0.132032991145419,-6.5065,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-24,0,-0,0,-1,0.136674445409449,-6.5688,-1,0.136604566204214,-6.565,-1,0.136275789144594,-6.545,-1,0.135527100942657,-6.4975,-1,0.134525111347753,-6.4975,1,-45.643380044201,45.73,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-25,0,-0,0,-1,0.139450316344297,-6.5727,-1,0.139379085589451,-6.5695,-1,0.139041442194934,-6.5485,-1,0.138272277242916,-6.5,-1,0.137259080999561,-6.5,-1,45.8710632279153,-45.99,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-26,0,-0,0,-1,0.142188557510652,-6.5711,-1,0.142115611370219,-6.567,-1,0.14176917000321,-6.546,-1,0.140978829375847,-6.4955,-1,0.13988975222746,-6.4955,1,-45.7536268731521,45.84,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-27,0,-0,0,-1,0.144959596080984,-6.5727,-1,0.144885302293388,-6.5695,-1,0.144529319625765,-6.547,-1,0.143717999246603,-6.4975,-1,0.142620744538247,-6.4975,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-28,0,-0,0,-1,0.147901041848635,-6.5792,-1,0.147825315340033,-6.576,-1,0.147459349190476,-6.5535,-1,0.146626049862276,-6.504,-1,0.145504974495129,-6.504,-1,46.0062980552565,-46.12,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-01-31,0,-0,0,-1,0.150724533854888,-6.5792,-1,0.150647435755549,-6.576,-1,0.150271750797523,-6.5535,-1,0.149417082749417,-6.504,-1,0.148272457351502,-6.504,-1,46.074604741379,-46.19,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-01,0,-0,0,-1,0.153288024744233,-6.5679,-1,0.153210039322961,-6.5655,-1,0.152827465856374,-6.548,-1,0.15195373008192,-6.5005,-1,0.150934130457095,-6.5005,1,-45.6849040533841,45.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-02,-1,6.52538709694019,-6.5608,-1,0.155907777507182,-6.558,-1,0.155828831140666,-6.5555,-1,0.155439215763354,-6.538,-1,0.154547826713422,-6.4945,-1,0.153503296308245,-6.4945,-1,45.7011607004735,-45.83,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-03,0,-0,0,-1,0.158778756957687,-6.558,-1,0.158698725091171,-6.5555,-1,0.158301436385336,-6.538,-1,0.157390938246507,-6.4945,-1,0.156327502172436,-6.4945,1,-45.7716786985148,45.86,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-04,0,-0,0,-1,0.161674605073036,-6.558,-1,0.161593478303828,-6.5555,-1,0.161188449802454,-6.538,-1,0.160258677050198,-6.4945,-1,0.159176185633082,-6.4945,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-07,0,-0,0,-1,0.164613446677623,-6.5587,-1,0.164531206738332,-6.5562,-1,0.164119835305285,-6.542,-1,0.163171433468975,-6.5005,-1,0.162152870685901,-6.5005,1,-45.4880259351676,45.56,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-08,0,-0,0,-1,0.167409396713379,-6.5536,-1,0.167326300350498,-6.5515,-1,0.166909266232604,-6.538,-1,0.165941652651598,-6.4935,-1,0.164950725593904,-6.4935,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-09,0,-0,0,-1,0.17066052414451,-6.5638,-1,0.170576027417921,-6.561,-1,0.170151989690412,-6.547,-1,0.169163459710864,-6.5045,-1,0.168112124188892,-6.5045,-1,45.6580893228683,-45.79,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-10,0,-0,0,-1,0.173643854234458,-6.5629,-1,0.173558044575565,-6.56,-1,0.1731267383325,-6.544,-1,0.172118820425165,-6.5015,-1,0.170989686181658,-6.5015,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-11,1,-6.6215441877633,6.5756,-1,0.176942790890396,-6.5728,-1,0.176855563987043,-6.57,-1,0.176415743227035,-6.553,-1,0.175385659082588,-6.5085,-1,0.174215080820629,-6.5085,1,-45.8102942011334,45.86,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-14,1,-6.6211269634565,6.5766,-1,0.180035416216858,-6.5736,-1,0.179946971952061,-6.571,-1,0.179499147329674,-6.554,-1,0.178448070853539,-6.5095,-1,0.177257550312632,-6.5095,1,-45.6454004031957,45.72,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-15,1,-6.62328355457916,6.5766,-1,0.183125733612186,-6.5736,-1,0.183036075588825,-6.571,-1,0.182580250300007,-6.554,-1,0.181508170947252,-6.5095,-1,0.180297651385225,-6.5095,1,-45.6586715919117,45.75,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-16,1,-6.5949175993856,6.5605,-1,0.185768633154676,-6.5558,-1,0.185676909309306,-6.551,-1,0.185210777091449,-6.527,-1,0.184117828053123,-6.4775,-1,0.182578941991921,-6.4775,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-17,1,-6.58402580101045,6.5598,-1,0.188863125449646,-6.5547,-1,0.188768912874498,-6.5495,-1,0.188289362944885,-6.5215,-1,0.187168208121014,-6.4625,-1,0.185460626050803,-6.4625,1,-45.3645407180578,45.45,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-18,0,-0,0,-1,0.191872140874841,-6.5513,-1,0.191775918819123,-6.547,-1,0.191284853164532,-6.5225,-1,0.190137159352548,-6.466,-1,0.188550878096554,-6.466,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-21,1,-6.57721180364726,6.5548,-1,0.19500758306814,-6.5506,-1,0.194909632201535,-6.547,-1,0.194404962018436,-6.519,-1,0.193226932661346,-6.4565,-1,0.191527191821238,-6.4565,1,-45.1324786678511,45.21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-22,1,-6.61637602523655,6.57,-1,0.198662354661727,-6.5666,-1,0.198562667807268,-6.5635,-1,0.198044009042482,-6.5375,-1,0.196834428706731,-6.479,-1,0.195200252652795,-6.479,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-23,1,-6.6094186445744,6.566,-1,0.201762019910847,-6.5622,-1,0.201660318238178,-6.558,-1,0.201128569411175,-6.531,-1,0.199889711044286,-6.4705,-1,0.198148898102466,-6.4705,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-24,1,-6.63376533754827,6.572,-1,0.205199896965187,-6.5681,-1,0.205096314444958,-6.5645,-1,0.204551316535118,-6.539,-1,0.203282567253361,-6.4815,-1,0.201571033665286,-6.4815,1,-45.6872087900039,45.78,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-25,1,-6.6007938118762,6.5705,-1,0.208428199927302,-6.5663,-1,0.208322737690801,-6.5625,-1,0.20776449728784,-6.536,-1,0.206465018405257,-6.4745,-1,0.204675023811061,-6.4745,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-02-28,0,-0,0,-1,0.211444599318575,-6.5573,-1,0.211336584202747,-6.552,-1,0.210766412709254,-6.527,-1,0.2094374488274,-6.4655,-1,0.207599730591662,-6.4655,-1,45.396126774966,-45.52,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-01,0,-0,0,-1,0.214500481662789,-6.548,-1,0.214388481225534,-6.54,-1,0.213804682940989,-6.512,-1,0.212441230094364,-6.4415,-1,0.210325508621987,-6.4415,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-02,0,-0,0,-1,0.218095613730614,-6.5559,-1,0.217980170045169,-6.5495,-1,0.217381769695777,-6.5225,-1,0.215981351074402,-6.454,-1,0.213907247088775,-6.454,1,-45.1313804230614,45.21,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-03,0,-0,0,-1,0.221393384697738,-6.554,-1,0.221274589629711,-6.5475,-1,0.220661568628947,-6.519,-1,0.219227038479466,-6.4525,-1,0.21705389331739,-6.4525,-1,45.0500882944066,-45.18,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-04,-1,6.51454587202465,-6.555,-1,0.224566815976338,-6.5487,-1,0.224444886706289,-6.5425,-1,0.223815422570768,-6.51,-1,0.222346971805517,-6.4425,-1,0.220024461062014,-6.4425,-1,45.1385071859156,-45.28,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-07,0,-0,0,-1,0.227870048604904,-6.5465,-1,0.227745013829885,-6.5405,-1,0.227099235876551,-6.509,-1,0.225596742895713,-6.443,-1,0.223282965473967,-6.443,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-08,0,-0,0,-1,0.231301428793923,-6.5488,-1,0.231173858940522,-6.544,-1,0.230513793736234,-6.517,-1,0.228976610370333,-6.4515,-1,0.226884981426359,-6.4515,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-09,0,-0,0,-1,0.234941356518423,-6.554,-1,0.234811568982867,-6.55,-1,0.234137136332801,-6.524,-1,0.232566520670962,-6.4635,-1,0.230492558377257,-6.4635,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-10,0,-0,0,-1,0.238758255057196,-6.5631,-1,0.238625822071327,-6.5585,-1,0.237938415922467,-6.536,-1,0.236333674249326,-6.4765,-1,0.234322486876195,-6.4765,1,-45.3726666592795,45.47,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-11,0,-0,0,-1,0.242348919151245,-6.5655,-1,0.242214017835131,-6.561,-1,0.241514553624016,-6.539,-1,0.239878251764804,-6.4815,-1,0.237864658899522,-6.4815,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-14,0,-0,0,-1,0.245731090841356,-6.5655,-1,0.24559243779883,-6.5585,-1,0.244881228203046,-6.536,-1,0.24321640801786,-6.4815,-1,0.241209815237256,-6.4815,0,-0,0,0,-0,0,0,-0,0,0,-0,0,-1,47.8097137465857,-47.82,0,-0,0
2011-03-15,0,-0,0,-1,0.249303211165407,-6.5655,-1,0.249160406584331,-6.558,-1,0.248437734070957,-6.537,-1,0.24674251169689,-6.4815,-1,0.244724739409711,-6.4815,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
2011-03-16,0,-0,0,-1,0.252877327241273,-6.5613,-1,0.252731885023523,-6.5565,-1,0.251997446242232,-6.535,-1,0.250274018775114,-6.4835,-1,0.248149536196727,-6.4835,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0,0,-0,0
