date,signal,usdtwd,usdkrw
2016-02-12,-1,1205.92681384382,-1207
2016-02-15,-1,1213.68065617141,-1214.74
2016-02-16,0,-0,0
2016-02-17,-1,1223.19882398041,-1224.24
2016-02-18,-1,1227.85163131015,-1228.94
2016-02-19,-1,1232.78055517705,-1233.87
2016-02-22,1,-1223.48728886376,1224.44
2016-02-23,-1,1230.97780696094,-1232.04
2016-02-24,0,-0,0
2016-02-25,-1,1234.15076133244,-1235.2
2016-02-26,-1,1242.05108152878,-1243.13
2016-02-29,1,-1237.25921756984,1238.24
2016-03-01,0,-0,0
2016-03-02,1,-1224.14038037209,1225.1
2016-03-03,1,-1211.13326013025,1212.07
2016-03-04,0,-0,0
2016-03-07,1,-1198.93324500382,1199.89
2016-03-08,-1,1209.24045322664,-1210.24
2016-03-09,1,-1208.89610913763,1209.85
2016-03-10,1,-1204.52909916533,1205.44
2016-03-11,1,-1187.09364631293,1187.9
2016-03-14,-1,1188.15116296427,-1189.05
2016-03-15,-1,1194.03986874345,-1194.94
2016-03-16,1,-1178.16005904048,1178.94
2016-03-17,1,-1154.42054834058,1154.94
2016-03-18,-1,1163.54018813899,-1164.3
2016-03-21,1,-1160.65313651662,1161.3
2016-03-22,1,-1156.61689076871,1157.27
2016-03-23,-1,1168.15127296221,-1168.85
2016-03-24,1,-1167.92418791803,1168.55
2016-03-25,-1,1168.35512413536,-1169.05
2016-03-28,1,-1165.36464668092,1165.99
2016-03-29,1,-1155.08093577857,1155.74
2016-03-30,1,-1143.24937870111,1143.85
2016-03-31,1,-1144.34045478829,1144.97
2016-04-01,0,-0,0
2016-04-04,-1,1151.52049763231,-1152.16
2016-04-05,-1,1160.13817867207,-1160.81
2016-04-06,1,-1155.25130076982,1155.84
2016-04-07,-1,1160.15552539893,-1160.8
2016-04-08,1,-1151.12317094126,1151.64
2016-04-11,1,-1142.12913092577,1142.64
2016-04-12,-1,1143.280580836,-1143.89
2016-04-13,0,-0,0
2016-04-14,-1,1153.10340639759,-1153.74
2016-04-15,1,-1146.45164065593,1146.99
2016-04-18,1,-1143.74392498192,1144.28
2016-04-19,1,-1128.59400318447,1128.99
2016-04-20,-1,1133.22942587461,-1133.74
2016-04-21,-1,1140.85971705025,-1141.39
2016-04-22,-1,1149.47292705188,-1149.99
2016-04-25,-1,1150.71810007594,-1151.21
2016-04-26,1,-1147.44634676138,1147.9
2016-04-27,0,-0,0
2016-04-28,1,-1137.24047918895,1137.6
2016-04-29,-1,1144.37446604448,-1144.83
2016-05-02,1,-1136.76041145039,1137.1
2016-05-03,-1,1151.41183215635,-1151.89
2016-05-04,-1,1166.61129547683,-1167.1
2016-05-05,0,-0,0
2016-05-06,-1,1168.92421354957,-1169.3
2016-05-09,0,-0,0
2016-05-10,1,-1170.60941040175,1170.94
2016-05-11,1,-1165.24713296156,1165.55
2016-05-12,-1,1169.99714588843,-1170.35
2016-05-13,-1,1176.4253140339,-1176.8
2016-05-16,-1,1177.84810389289,-1178.2
2016-05-17,-1,1176.87927113935,-1177.24
2016-05-18,-1,1189.19519528617,-1189.55
2016-05-19,1,-1187.17866059901,1187.48
2016-05-20,-1,1185.87973533238,-1186.2
2016-05-23,0,-0,0
2016-05-24,-1,1187.8936202598,-1188.24
2016-05-25,1,-1181.58720373547,1181.85
2016-05-26,-1,1179.74181581453,-1180.05
2016-05-27,-1,1185.92493655332,-1186.25
2016-05-30,-1,1193.05171270412,-1193.39
2016-05-31,1,-1189.47778000446,1189.74
2016-06-01,-1,1192.07139743902,-1192.37
2016-06-02,1,-1186.58346611737,1186.81
2016-06-03,1,-1163.53864533694,1163.55
2016-06-06,0,-0,0
2016-06-07,1,-1156.2256860384,1156.3
2016-06-08,1,-1154.1712418266,1154.25
2016-06-09,-1,1159.23727107503,-1159.35
2016-06-10,-1,1171.34929104311,-1171.53
2016-06-13,1,-1172.37542323282,1172.44
2016-06-14,-1,1176.22569627865,-1176.35
2016-06-15,1,-1169.11117004945,1169.14
2016-06-16,-1,1172.53383434296,-1172.65
2016-06-17,1,-1170.39211549481,1170.46
2016-06-20,1,-1159.91199962618,1159.89
2016-06-21,1,-1153.55295995962,1153.55
2016-06-22,1,-1149.28476473683,1149.28
2016-06-23,0,-0,0
2016-06-24,-1,1172.06017284097,-1171.95
2016-06-27,-1,1180.71967649216,-1180.55
2016-06-28,1,-1167.41522214724,1167.07
2016-06-29,1,-1154.72865647582,1154.32
2016-06-30,1,-1152.68903318007,1152.35
2016-07-01,1,-1150.35979549023,1150
2016-07-04,-1,1152.44069960404,-1152.14
2016-07-05,-1,1159.36984236208,-1159.05
2016-07-06,1,-1159.79101347116,1159.45
2016-07-07,1,-1158.59300545457,1158.25
2016-07-08,1,-1150.21017801626,1149.8
2016-07-11,-1,1151.30111526541,-1150.98
2016-07-12,1,-1144.05454502807,1143.64
2016-07-13,0,-0,0
2016-07-14,1,-1133.04466688333,1132.55
2016-07-15,-1,1138.89407253082,-1138.6
2016-07-18,1,-1135.66386378871,1135.24
2016-07-19,-1,1141.65239659871,-1141.29
2016-07-20,-1,1143.63532958125,-1143.25
2016-07-21,1,-1138.44926164177,1138.01
2016-07-22,1,-1136.75645994514,1136.35
2016-07-25,1,-1142.84323121627,1142.44
2016-07-26,1,-1138.21591394468,1137.8
2016-07-27,1,-1132.07601002227,1131.63
2016-07-28,1,-1125.08677203328,1124.6
2016-07-29,1,-1112.7932610255,1112.24
2016-08-01,-1,1108.78811777663,-1108.44
2016-08-02,0,-0,0
2016-08-03,-1,1117.36883642701,-1117
2016-08-04,1,-1114.37910365769,1113.94
2016-08-05,-1,1115.59391537419,-1115.27
2016-08-08,1,-1107.97526069615,1107.55
2016-08-09,1,-1103.47891768805,1103.05
2016-08-10,-1,1096.74320468217,-1096.44
2016-08-11,1,-1098.18730487896,1097.85
2016-08-12,-1,1103.7404111427,-1103.49
2016-08-15,1,-1098.21087210372,1097.91
2016-08-16,1,-1096.15205045857,1095.86
2016-08-17,-1,1108.30632705252,-1108.07
2016-08-18,0,-0,0
2016-08-19,-1,1115.886303358,-1115.57
2016-08-22,-1,1124.05666999737,-1123.74
2016-08-23,1,-1120.95119860107,1120.58
2016-08-24,-1,1121.68038059789,-1121.39
2016-08-25,1,-1116.17253968499,1115.82
2016-08-26,-1,1122.82001809181,-1122.51
2016-08-29,0,-0,0
2016-08-30,1,-1120.59700640943,1120.24
2016-08-31,1,-1116.67877527819,1116.3
2016-09-01,-1,1118.40140699894,-1118.09
2016-09-02,-1,1116.77313196565,-1116.45
2016-09-05,1,-1104.9621066296,1104.55
2016-09-06,1,-1095.04397964603,1094.64
2016-09-07,1,-1091.14064445899,1090.7
2016-09-08,-1,1098.9591645935,-1098.63
2016-09-09,1,-1109.10697270012,1108.73
2016-09-12,1,-1108.06063377665,1107.68
2016-09-13,-1,1128.49888769329,-1128.16
2016-09-14,-1,1126.97011225757,-1126.57
2016-09-15,0,-0,0
2016-09-16,1,-1126.49540130193,1126.05
2016-09-19,-1,1119.81525077514,-1119.45
2016-09-20,-1,1117.5780555831,-1117.2
2016-09-21,1,-1104.36733402264,1103.84
2016-09-22,1,-1103.81444728088,1103.34
2016-09-23,-1,1104.40793775643,-1104.01
2016-09-26,-1,1109.31109652792,-1108.91
2016-09-27,1,-1097.47336906038,1096.93
2016-09-28,1,-1093.08027395465,1092.6
2016-09-29,-1,1103.04046682517,-1102.67
2016-09-30,-1,1102.32306172555,-1101.91
2016-10-03,-1,1104.55087038037,-1104.13
2016-10-04,-1,1116.98500655466,-1116.58
2016-10-05,1,-1115.50924874421,1115.02
2016-10-06,1,-1115.84568237073,1115.36
2016-10-07,-1,1116.22888798865,-1115.76
2016-10-10,1,-1109.18760800423,1108.63
2016-10-11,-1,1125.4123203767,-1124.99
2016-10-12,1,-1126.06096224465,1125.51
2016-10-13,-1,1130.22666525496,-1129.69
2016-10-14,-1,1136.8641948241,-1136.41
2016-10-17,1,-1137.10531646439,1136.56
2016-10-18,1,-1125.70660100719,1125.13
2016-10-19,1,-1120.94427056899,1120.36
2016-10-20,-1,1131.65899721142,-1131.13
2016-10-21,1,-1136.80459048263,1136.21
2016-10-24,-1,1136.15433214916,-1135.6
2016-10-25,-1,1130.78678237242,-1130.23
2016-10-26,-1,1139.25938155516,-1138.76
2016-10-27,-1,1147.97806535508,-1147.41
2016-10-28,-1,1147.84462525801,-1147.32
2016-10-31,1,-1143.29967760534,1142.73
2016-11-01,-1,1146.40068686209,-1145.85
2016-11-02,-1,1145.60309425541,-1145.06
2016-11-03,1,-1145.03460528223,1144.47
2016-11-04,1,-1142.03752352023,1141.45
2016-11-07,0,-0,0
2016-11-08,1,-1129.61757631741,1128.93
2016-11-09,-1,1158.59663033504,-1157.89
2016-11-10,-1,1167.22249858629,-1166.39
2016-11-11,1,-1166.47613283228,1165.58
2016-11-14,1,-1169.72738246433,1168.91
2016-11-15,-1,1168.34424259377,-1167.63
2016-11-16,-1,1171.40137357496,-1170.69
2016-11-17,-1,1180.75730217628,-1180.02
2016-11-18,1,-1181.86965041656,1181.08
2016-11-21,-1,1180.94435563248,-1180.19
2016-11-22,1,-1170.89647927914,1170.08
2016-11-23,-1,1182.65512927335,-1181.89
2016-11-24,-1,1182.96403218368,-1182.14
2016-11-25,1,-1176.64900513489,1175.77
2016-11-28,1,-1172.76017717452,1171.89
2016-11-29,1,-1168.6577475157,1167.76
2016-11-30,-1,1178.60623907482,-1177.8
2016-12-01,1,-1168.70823426525,1167.73
2016-12-02,-1,1168.20073343117,-1167.32
2016-12-05,1,-1168.05190676856,1167.15
2016-12-06,-1,1172.26753326158,-1171.54
2016-12-07,1,-1159.18752718144,1158.28
2016-12-08,-1,1163.60871982213,-1162.79
2016-12-09,-1,1173.68932410124,-1172.89
2016-12-12,1,-1165.68973673305,1164.73
2016-12-13,-1,1165.16712957763,-1164.3
2016-12-14,-1,1180.5653343836,-1179.72
2016-12-15,-1,1184.28724938668,-1183.39
2016-12-16,1,-1187.51812631157,1186.58
2016-12-19,-1,1189.03025955478,-1188.14
2016-12-20,-1,1193.11694545225,-1192.21
2016-12-21,-1,1195.0888470646,-1194.19
2016-12-22,-1,1206.15728543455,-1205.26
2016-12-23,1,-1201.36437104018,1200.36
2016-12-26,1,-1201.95581449491,1200.99
2016-12-27,-1,1208.59127568957,-1207.67
2016-12-28,1,-1212.89711175723,1211.93
2016-12-29,1,-1207.35802735981,1206.39
2016-12-30,1,-1208.23789063716,1207.26
2017-01-02,0,-0,0
2017-01-03,-1,1207.683927479,-1206.82
2017-01-04,1,-1197.16919377772,1196.15
2017-01-05,-1,1183.08840127606,-1182.19
2017-01-06,-1,1202.90048964576,-1202
2017-01-09,1,-1204.38835995557,1203.36
2017-01-10,-1,1202.73663757383,-1201.8
2017-01-11,1,-1188.98633748704,1187.88
2017-01-12,1,-1177.07177315167,1175.91
2017-01-13,0,-0,0
2017-01-16,-1,1184.4622936334,-1183.38
2017-01-17,1,-1162.24313325823,1160.84
2017-01-18,-1,1179.69394400903,-1178.38
2017-01-19,-1,1176.530284813,-1175.18
2017-01-20,-1,1176.71787500017,-1175.39
2017-01-23,1,-1164.68212244434,1163.23
2017-01-24,-1,1171.6037149384,-1170.23
2017-01-25,1,-1164.17493355272,1162.7
2017-01-26,-1,1173.82623033383,-1172.39
2017-01-27,-1,1180.24654030389,-1178.82
2017-01-30,1,-1172.1921300256,1170.71
2017-01-31,1,-1153.37226087733,1151.65
2017-02-01,1,-1155.32487930399,1153.71
2017-02-02,1,-1145.75077000806,1144.1
2017-02-03,-1,1140.03269964725,-1138.52
2017-02-06,1,-1136.59377871523,1134.99
2017-02-07,-1,1144.93690253269,-1143.39
2017-02-08,0,-0,0
2017-02-09,-1,1152.47679803088,-1151.02
2017-02-10,1,-1148.1595482815,1146.6
2017-02-13,-1,1151.21377260886,-1149.71
2017-02-14,1,-1140.50830762101,1138.89
2017-02-15,1,-1136.89952527867,1135.28
2017-02-16,-1,1143.52277400691,-1141.99
2017-02-17,-1,1152.33919017033,-1150.78
2017-02-20,1,-1147.01944849043,1145.38
2017-02-21,1,-1144.53839866916,1142.89
2017-02-22,1,-1140.15294768378,1138.48
2017-02-23,1,-1134.7868908896,1133.1
2017-02-24,-1,1132.12877422706,-1130.5
2017-02-27,-1,1136.24051087435,-1134.65
2017-02-28,-1,1139.39682300577,-1137.8
2017-03-01,1,-1141.86951563043,1140.23
2017-03-02,-1,1152.31156652506,-1150.71
2017-03-03,-1,1153.9600214617,-1152.32
2017-03-06,-1,1156.79877212126,-1155.15
2017-03-07,1,-1152.34038565262,1150.67
2017-03-08,-1,1156.82309928677,-1155.19
2017-03-09,-1,1161.75627680583,-1160.1
2017-03-10,1,-1150.59030474282,1148.81
2017-03-13,-1,1149.55585374709,-1147.99
2017-03-14,-1,1151.57101868191,-1149.97
2017-03-15,1,-1130.38250837961,1128.62
2017-03-16,0,-0,0
2017-03-17,1,-1130.76725626521,1129.04
2017-03-20,1,-1116.41749705136,1114.52
2017-03-21,-1,1124.81547318284,-1123.03
2017-03-22,1,-1119.16790347659,1117.28
2017-03-23,-1,1124.43838406579,-1122.68
2017-03-24,1,-1119.40060988547,1117.56
2017-03-27,1,-1113.18089501001,1111.32
2017-03-28,-1,1118.20591889148,-1116.41
2017-03-29,1,-1113.34073639084,1111.47
2017-03-30,-1,1120.44420914353,-1118.6
2017-03-31,1,-1119.53308252076,1117.65
2017-04-03,1,-1119.16740665776,1117.28
2017-04-04,-1,1126.93262975721,-1125.1
2017-04-05,-1,1130.05324727155,-1128.28
2017-04-06,1,-1133.1489114168,1131.3
2017-04-07,-1,1139.66843554113,-1137.89
2017-04-10,-1,1145.25699821027,-1143.47
2017-04-11,-1,1147.43674417524,-1145.63
2017-04-12,1,-1136.81036493647,1134.95
2017-04-13,-1,1138.10040052229,-1136.32
2017-04-14,1,-1138.29336752065,1136.45
2017-04-17,1,-1134.86416346979,1133.02
2017-04-18,-1,1144.40068908276,-1142.64
2017-04-19,-1,1145.52358185519,-1143.69
2017-04-20,1,-1140.02307299139,1138.12
2017-04-21,1,-1136.45029389571,1134.57
2017-04-24,-1,1136.17136552602,-1134.38
2017-04-25,1,-1130.08671151648,1128.23
2017-04-26,-1,1134.80255750357,-1133.03
2017-04-27,1,-1133.50708734984,1131.65
2017-04-28,-1,1139.6524102362,-1137.88
2017-05-01,1,-1139.4406509419,1137.6
2017-05-02,1,-1131.08076610942,1129.2
2017-05-03,-1,1135.74820543218,-1133.95
2017-05-04,1,-1137.45840215259,1135.6
2017-05-05,1,-1137.57329290792,1135.71
2017-05-08,1,-1135.53679091861,1133.69
2017-05-09,-1,1140.97312514244,-1139.15
2017-05-10,1,-1133.9809203219,1132.05
2017-05-11,1,-1126.31164554168,1124.41
2017-05-12,1,-1125.31274871862,1123.41
2017-05-15,0,-0,0
2017-05-16,1,-1117.95877492328,1116.06
2017-05-17,-1,1124.85229431816,-1123.06
2017-05-18,-1,1131.02360798618,-1129.19
2017-05-19,1,-1119.57750999726,1117.62
2017-05-22,1,-1117.9660882747,1116.04
2017-05-23,-1,1127.37363226905,-1125.46
2017-05-24,1,-1121.24947953747,1119.23
2017-05-25,-1,1122.22341921879,-1120.36
2017-05-26,1,-1120.7807491612,1118.84
2017-05-29,0,-0,0
2017-05-30,-1,1126.36007450724,-1124.49
2017-05-31,1,-1121.58252964067,1119.65
2017-06-01,-1,1124.02096184649,-1122.13
2017-06-02,1,-1120.34882043841,1118.39
2017-06-05,-1,1120.20606515625,-1118.31
2017-06-06,1,-1119.99860524742,1118.08
2017-06-07,-1,1126.17004376491,-1124.28
2017-06-08,-1,1123.8679175048,-1121.95
2017-06-09,-1,1127.18134726049,-1125.3
2017-06-12,-1,1132.86381457336,-1130.97
2017-06-13,1,-1129.7015619249,1127.73
2017-06-14,1,-1121.93695418033,1119.93
2017-06-15,-1,1132.73917721821,-1130.84
2017-06-16,1,-1135.0628173612,1133.08
2017-06-19,-1,1138.70431503269,-1136.78
2017-06-20,-1,1143.88791014888,-1141.93
2017-06-21,-1,1145.27465737227,-1143.32
2017-06-22,1,-1141.31264933726,1139.3
2017-06-23,1,-1136.9017146299,1134.89
2017-06-26,-1,1135.49614289378,-1133.52
2017-06-27,-1,1142.50403526397,-1140.56
2017-06-28,1,-1140.95433876893,1138.93
2017-06-29,-1,1149.15770358483,-1147.3
2017-06-30,1,-1147.42064381669,1145.43
2017-07-03,-1,1152.23094027484,-1150.28
2017-07-04,-1,1152.67998794194,-1150.73
2017-07-05,-1,1155.25315257485,-1153.34
2017-07-06,-1,1159.20844443685,-1157.26
2017-07-07,1,-1155.71767336302,1153.74
2017-07-10,1,-1151.58254968011,1149.58
2017-07-11,1,-1151.14998043471,1149.17
2017-07-12,1,-1140.35864263625,1138.32
2017-07-13,1,-1139.87273358061,1137.85
2017-07-14,1,-1131.19162370756,1129.1
2017-07-17,1,-1130.45051987891,1128.39
2017-07-18,1,-1127.30535247395,1125.29
2017-07-19,1,-1126.61846424125,1124.6
2017-07-20,1,-1123.28593810415,1121.24
2017-07-21,1,-1120.85170582035,1118.84
2017-07-24,0,-0,0
2017-07-25,-1,1121.95459379237,-1120.02
2017-07-26,1,-1114.63944972843,1112.6
2017-07-27,-1,1119.31102343553,-1117.35
2017-07-28,-1,1126.64555002972,-1124.69
2017-07-31,1,-1121.45347256089,1119.4
2017-08-01,-1,1123.56180951043,-1121.54
2017-08-02,-1,1124.97852869164,-1122.97
2017-08-03,-1,1130.88680238725,-1128.95
2017-08-04,0,-0,0
2017-08-07,1,-1129.18413616085,1127.15
2017-08-08,-1,1131.1431305885,-1129.18
2017-08-09,-1,1141.30492705103,-1139.4
2017-08-10,0,-0,0
2017-08-11,1,-1144.88298398998,1142.86
2017-08-14,1,-1141.44040231534,1139.41
2017-08-15,1,-1137.98496544467,1135.93
2017-08-16,1,-1137.62956336606,1135.6
2017-08-17,-1,1144.42127621034,-1142.5
2017-08-18,1,-1141.81543257923,1139.78
2017-08-21,1,-1140.72427388848,1138.71
2017-08-22,1,-1134.45308761303,1132.38
2017-08-23,1,-1129.65462296441,1127.58
2017-08-24,-1,1130.23214648387,-1128.23
2017-08-25,1,-1123.64133299305,1121.6
2017-08-28,1,-1120.5429152856,1118.47
2017-08-29,-1,1126.52147627357,-1124.52
2017-08-30,-1,1126.19826191586,-1124.18
2017-08-31,1,-1126.90254503552,1124.86
2017-09-01,1,-1123.728640917,1121.69
2017-09-04,-1,1135.24922398457,-1133.39
2017-09-05,0,-0,0
2017-09-06,1,-1134.85380193925,1132.85
2017-09-07,0,-0,0
2017-09-08,-1,1133.94401964052,-1131.97
2017-09-11,1,-1132.3626636096,1130.34
2017-09-12,1,-1130.70825843288,1128.69
2017-09-13,-1,1134.05757244549,-1132.08
2017-09-14,0,-0,0
2017-09-15,0,-0,0
2017-09-18,1,-1131.90715390993,1129.86
2017-09-19,-1,1133.15295133165,-1131.18
2017-09-20,1,-1133.79036436182,1131.79
2017-09-21,1,-1134.76386787979,1132.76
2017-09-22,-1,1135.10563853862,-1133.13
2017-09-25,-1,1136.7699672222,-1134.8
2017-09-26,0,-0,0
2017-09-27,-1,1147.69587248674,-1145.76
2017-09-28,1,-1148.59376198499,1146.58
2017-09-29,-1,1147.27556604388,-1145.3
2017-10-02,1,-1148.61846318118,1146.62
2017-10-03,1,-1145.26428032981,1143.24
2017-10-04,0,-0,0
2017-10-05,-1,1144.35638865801,-1142.41
2017-10-06,-1,1147.26845286591,-1145.32
2017-10-09,1,-1145.80566305045,1143.82
2017-10-10,1,-1137.38089761391,1135.31
2017-10-11,-1,1134.84286325406,-1132.91
2017-10-12,-1,1134.83932635213,-1132.89
2017-10-13,1,-1128.68052051311,1126.67
2017-10-16,0,-0,0
2017-10-17,-1,1133.17411601254,-1131.21
2017-10-18,-1,1134.84426445454,-1132.88
2017-10-19,1,-1131.03765271809,1129.01
2017-10-20,-1,1134.25807637682,-1132.31
2017-10-23,1,-1132.86044952032,1130.86
2017-10-24,1,-1132.91130627216,1130.93
2017-10-25,1,-1129.82254444115,1127.81
2017-10-26,-1,1130.70132900204,-1128.75
2017-10-27,0,-0,0
2017-10-30,1,-1126.78026489086,1124.78
2017-10-31,1,-1120.46114579851,1118.42
2017-11-01,1,-1113.58572132994,1111.52
2017-11-02,1,-1114.35517773272,1112.35
2017-11-03,-1,1118.23675254528,-1116.29
2017-11-06,1,-1114.87704089946,1112.84
2017-11-07,-1,1115.89267972891,-1113.93
2017-11-08,0,-0,0
2017-11-09,-1,1120.30791746934,-1118.36
2017-11-10,-1,1122.89322098387,-1120.96
2017-11-13,1,-1121.88196140609,1119.89
2017-11-14,1,-1117.51886149743,1115.52
2017-11-15,1,-1107.79348587772,1105.69
2017-11-16,1,-1099.29458448088,1097.18
2017-11-17,1,-1096.38644416867,1094.32
2017-11-20,-1,1099.04965122291,-1097.04
2017-11-21,1,-1093.2039524092,1091.13
2017-11-22,1,-1088.16030480031,1086.06
2017-11-23,1,-1086.08574794607,1083.99
2017-11-24,-1,1087.63408507207,-1085.62
2017-11-27,-1,1093.68439211031,-1091.69
2017-11-28,1,-1086.09076260991,1083.95
2017-11-29,1,-1084.18071642144,1082.1
2017-11-30,-1,1090.12504238022,-1088.13
2017-12-01,1,-1085.58237249077,1083.47
2017-12-04,-1,1088.3472824204,-1086.3
2017-12-05,-1,1089.64329665391,-1087.62
2017-12-06,-1,1095.98409494858,-1093.99
2017-12-07,1,-1095.66520715196,1093.6
2017-12-08,1,-1094.91513191948,1092.85
2017-12-11,1,-1090.94231297338,1088.84
2017-12-12,-1,1094.90156123463,-1092.89
2017-12-13,1,-1086.71474807541,1084.56
2017-12-14,-1,1091.21372829045,-1089.22
2017-12-15,-1,1090.98102707547,-1088.95
2017-12-18,1,-1088.13614417603,1086.05
2017-12-19,-1,1087.7021152774,-1085.67
2017-12-20,1,-1082.6593758282,1080.56
2017-12-21,-1,1082.57066793056,-1080.54
2017-12-22,0,-0,0
