date,signal_I1,I50_I1,I300_I1,signal_I2,I300_I2,I500_I2,signal_I3,I50_I3,I500_I3
2009-06-22,-1,3082.55061306103,-3082.56,-1,3405.13681775543,-3405.13,-1,3405.11814180308,-3405.13
2009-06-23,-1,3083.89060085713,-3083.9,-1,3392.11663664658,-3392.11,-1,3392.09779493962,-3392.11
2009-06-24,1,-3120.71980804614,3120.73,0,-0,0,1,-3431.4266734649,3431.44
2009-06-25,0,-0,0,0,-0,0,0,-0,0
2009-06-26,0,-0,0,0,-0,0,1,-3448.44712181341,3448.46
2009-06-29,-1,3179.96051170241,-3179.97,-1,3476.79671963761,-3476.79,-1,3476.77783710215,-3476.79
2009-06-30,0,-0,0,0,-0,0,-1,3452.2473134558,-3452.26
2009-07-01,-1,3237.89041877833,-3237.9,-1,3503.75663577242,-3503.75,-1,3503.73758011939,-3503.75
2009-07-02,-1,3282.35039174237,-3282.36,-1,3540.51647474166,-3540.51,-1,3540.49726624442,-3540.51
2009-07-03,1,-3327.13012779107,3327.14,0,-0,0,0,-0,0
2009-07-06,0,-0,0,-1,3592.64669070597,-3592.64,-1,3592.62758963296,-3592.64
2009-07-07,1,-3340.48008150188,3340.49,1,-3589.19597693188,3589.19,1,-3589.17603510495,3589.19
2009-07-08,1,-3352.25967242468,3352.27,1,-3633.43599982884,3633.43,1,-3633.41558115468,3633.43
2009-07-09,0,-0,0,1,-3701.79612587745,3701.79,1,-3701.77628215145,3701.79
2009-07-10,1,-3398.29985624234,3398.31,1,-3719.97616584797,3719.97,1,-3719.95605043804,3719.97
2009-07-13,1,-3360.99947992957,3361.01,1,-3754.34555187535,3754.34,1,-3754.32439332919,3754.34
2009-07-14,-1,3454.7401586971,-3454.75,-1,3813.88648400763,-3813.88,-1,3813.86684910108,-3813.88
2009-07-15,0,-0,0,0,-0,0,0,-0,0
2009-07-16,-1,3501.23017749684,-3501.24,-1,3829.21632460091,-3829.21,-1,3829.19654751832,-3829.21
2009-07-17,1,-3519.79972174244,3519.81,0,-0,0,1,-3852.84558007418,3852.86
2009-07-20,0,-0,0,-1,3919.43616632021,-3919.43,0,-0,0
2009-07-21,-1,3539.82008898329,-3539.83,-1,3824.29644207584,-3824.29,-1,3824.27663390379,-3824.29
2009-07-22,0,-0,0,0,-0,0,-1,3894.54598004987,-3894.56
2009-07-23,-1,3651.95999450716,-3651.97,0,-0,0,-1,3933.09607893936,-3933.11
2009-07-24,-1,3667.55009687163,-3667.56,-1,3907.97641662661,-3907.97,-1,3907.95656284039,-3907.97
2009-07-27,0,-0,0,-1,3972.64619617918,-3972.64,-1,3972.62596140748,-3972.64
2009-07-28,1,-3755.80955505845,3755.82,1,-4022.91582149101,4022.91,1,-4022.89489099289,4022.91
2009-07-29,-1,3558.50039945697,-3558.51,-1,3764.64667614044,-3764.64,-1,3764.62722258177,-3764.64
2009-07-30,-1,3634.81029901086,-3634.82,-1,3803.12655249448,-3803.12,-1,3803.10686094323,-3803.12
2009-07-31,1,-3734.60970375163,3734.62,1,-3928.58612633208,3928.58,1,-3928.56546276312,3928.58
2009-08-03,1,-3787.01963883506,3787.03,1,-4020.27605946,4020.27,1,-4020.25523139974,4020.27
2009-08-04,1,-3786.60942240626,3786.62,1,-4069.35596517038,4069.35,1,-4069.33476337877,4069.35
2009-08-05,1,-3740.92956543194,3740.94,1,-4069.34590919544,4069.34,1,-4069.32477656638,4069.34
2009-08-06,0,-0,0,1,-4015.42597551746,4015.42,1,-4015.40499810614,4015.42
2009-08-07,-1,3555.09019365334,-3555.1,0,-0,0,-1,3893.10604977313,-3893.12
2009-08-10,1,-3544.52955764193,3544.54,1,-3933.05578743205,3933.05,1,-3933.03446926793,3933.05
2009-08-11,0,-0,0,0,-0,0,1,-3953.27530931744,3953.29
2009-08-12,0,-0,0,0,-0,0,0,-0,0
2009-08-13,0,-0,0,-1,3778.14652146069,-3778.14,-1,3778.12614134484,-3778.14
2009-08-14,0,-0,0,-1,3609.70692322123,-3609.7,-1,3609.68695705751,-3609.7
2009-08-17,-1,3140.26062712124,-3140.27,-1,3358.10689962983,-3358.1,-1,3358.08751621774,-3358.1
2009-08-18,1,-3171.9798735584,3171.99,1,-3424.77629123345,3424.77,1,-3424.75555707217,3424.77
2009-08-19,0,-0,0,0,-0,0,-1,3247.51689683114,-3247.53
2009-08-20,-1,3144.38031806437,-3144.39,-1,3374.35673145271,-3374.35,-1,3374.33683391385,-3374.35
2009-08-21,1,-3203.60995931869,3203.62,1,-3468.04636536812,3468.04,1,-3468.02574535057,3468.04
2009-08-24,1,-3229.58974174633,3229.6,1,-3541.80625697133,3541.8,1,-3541.7852247469,3541.8
2009-08-25,1,-3109.81928879647,3109.83,1,-3485.92558022484,3485.92,1,-3485.90334676984,3485.92
2009-08-26,1,-3172.3795756776,3172.39,1,-3595.11605659949,3595.11,1,-3595.09449150809,3595.11
2009-08-27,0,-0,0,1,-3629.51588089281,3629.51,1,-3629.49433324569,3629.51
2009-08-28,0,-0,0,1,-3531.41598872527,3531.41,1,-3531.39450948453,3531.41
2009-08-31,-1,2830.26041054247,-2830.27,0,-0,0,-1,3277.98591616534,-3278
2009-09-01,-1,2843.69064179871,-2843.7,-1,3245.27688459967,-3245.27,-1,3245.25709647531,-3245.27
2009-09-02,-1,2890.92025035178,-2890.93,-1,3265.07662284093,-3265.07,-1,3265.05611310846,-3265.07
2009-09-03,1,-3051.94977854807,3051.96,-1,3427.44629404624,-3427.44,0,-0,0
2009-09-04,1,-3077.12978460035,3077.14,1,-3489.06576203009,3489.06,1,-3489.04391406448,3489.06
2009-09-07,0,-0,0,0,-0,0,1,-3527.23469805371,3527.25
2009-09-08,1,-3170.9599589297,3170.97,-1,3592.81619953486,-3592.81,0,-0,0
2009-09-09,1,-3194.89997383595,3194.91,0,-0,0,0,-0,0
2009-09-10,0,-0,0,0,-0,0,0,-0,0
2009-09-11,-1,3238.1204327184,-3238.13,-1,3641.8262631776,-3641.82,-1,3641.80558539515,-3641.82
2009-09-14,1,-3293.37971165595,3293.39,1,-3736.58577927066,3736.58,1,-3736.56380796093,3736.58
2009-09-15,1,-3302.62986944871,3302.64,1,-3775.21582767239,3775.21,1,-3775.19405957682,3775.21
2009-09-16,1,-3258.22946876618,3258.24,1,-3781.06546518782,3781.06,1,-3781.04282967745,3781.06
2009-09-17,0,-0,0,1,-3868.67588454619,3868.67,1,-3868.65417683294,3868.67
2009-09-18,0,-0,0,1,-3739.73586988552,3739.73,1,-3739.71407691487,3739.73
2009-09-21,1,-3208.58952748237,3208.6,1,-3804.33546610875,3804.33,1,-3804.31282438122,3804.33
2009-09-22,0,-0,0,0,-0,0,0,-0,0
2009-09-23,-1,3060.06042848111,-3060.07,-1,3595.71639048914,-3595.71,-1,3595.69562352499,-3595.71
2009-09-24,-1,3080.92039808169,-3080.93,-1,3568.67659266382,-3568.67,-1,3568.65587207656,-3568.67
2009-09-25,-1,3058.52004621033,-3058.53,0,-0,0,-1,3536.79454624733,-3536.81
2009-09-28,0,-0,0,0,-0,0,0,-0,0
2009-09-29,-1,2972.2802309144,-2972.29,-1,3372.07677803366,-3372.07,-1,3372.05589025013,-3372.07
2009-09-30,0,-0,0,0,-0,0,0,-0,0
2009-10-09,1,-3163.69974297878,3163.71,0,-0,0,0,-0,0
2009-10-12,1,-3151.61972332393,3151.63,1,-3597.86566714687,3597.86,1,-3597.84319024261,3597.86
2009-10-13,0,-0,0,0,-0,0,0,-0,0
2009-10-14,0,-0,0,0,-0,0,0,-0,0
2009-10-15,0,-0,0,0,-0,0,0,-0,0
2009-10-16,1,-3241.69970108941,3241.71,0,-0,0,1,-3716.88367157346,3716.9
2009-10-19,1,-3329.14969635168,3329.16,0,-0,0,0,-0,0
2009-10-20,-1,3377.56004677615,-3377.57,0,-0,0,-1,3865.81417270242,-3865.83
2009-10-21,0,-0,0,-1,3839.95616059871,-3839.95,-1,3839.93434218116,-3839.95
2009-10-22,0,-0,0,1,-3855.77562015696,3855.77,1,-3855.7531021461,3855.77
2009-10-23,0,-0,0,-1,3908.44614077907,-3908.44,-1,3908.4243199157,-3908.44
2009-10-26,0,-0,0,0,-0,0,0,-0,0
2009-10-27,0,-0,0,0,-0,0,1,-3807.96362182129,3807.98
2009-10-28,1,-3329.31949289445,3329.33,1,-3846.42572066646,3846.42,1,-3846.40297886308,3846.42
2009-10-29,0,-0,0,1,-3777.50559407644,3777.5,1,-3777.4831012289,3777.5
2009-10-30,0,-0,0,1,-3827.68574756534,3827.68,0,-0,0
2009-11-02,0,-0,0,0,-0,0,-1,3955.76370695193,-3955.78
2009-11-03,0,-0,0,1,-4053.21549424922,4053.21,1,-4053.19275161947,4053.21
2009-11-04,0,-0,0,0,-0,0,0,-0,0
2009-11-05,0,-0,0,1,-4125.78565903849,4125.78,1,-4125.76305138216,4125.78
2009-11-06,1,-3483.00965266077,3483.02,0,-0,0,0,-0,0
2009-11-09,0,-0,0,1,-4176.19578203543,4176.19,1,-4176.17334635752,4176.19
2009-11-10,0,-0,0,0,-0,0,0,-0,0
2009-11-11,0,-0,0,1,-4199.55568673601,4199.55,1,-4199.53313912854,4199.55
2009-11-12,1,-3499.97964396217,3499.99,0,-0,0,1,-4213.23332920954,4213.25
2009-11-13,0,-0,0,1,-4267.01566488929,4267.01,1,-4266.99322328445,4267.01
2009-11-16,0,-0,0,-1,4364.97607487984,-4364.97,-1,4364.95397541302,-4364.97
2009-11-17,0,-0,0,1,-4387.55568385604,4387.55,1,-4387.53326234853,4387.55
2009-11-18,0,-0,0,1,-4406.78570288364,4406.78,1,-4406.76320338811,4406.78
2009-11-19,1,-3642.42952391982,3642.44,1,-4476.14543273412,4476.14,1,-4476.12236123767,4476.14
2009-11-20,1,-3630.99949218764,3631.01,1,-4508.29547688894,4508.29,1,-4508.27236741902,4508.29
2009-11-23,1,-3665.4994689049,3665.51,1,-4591.34555867759,4591.34,1,-4591.32245079019,4591.34
2009-11-24,-1,3548.07013463501,-3548.08,-1,4347.66692439314,-4347.66,-1,4347.64587933265,-4347.66
2009-11-25,1,-3629.61961405373,3629.63,1,-4512.08579628958,4512.08,1,-4512.06290940364,4512.08
2009-11-26,0,-0,0,0,-0,0,0,-0,0
2009-11-27,0,-0,0,1,-4215.34612453693,4215.34,1,-4215.32399484422,4215.34
2009-11-30,1,-3511.65972858174,3511.67,1,-4405.33612617716,4405.33,1,-4405.31365802428,4405.33
2009-12-01,1,-3560.81982208406,3560.83,1,-4525.29597390992,4525.29,1,-4525.27340523203,4525.29
2009-12-02,0,-0,0,1,-4591.38629843409,4591.38,1,-4591.36424427212,4591.38
2009-12-03,1,-3590.86977277964,3590.88,1,-4621.94614041264,4621.94,1,-4621.92363184509,4621.94
2009-12-04,-1,3643.48060193862,-3643.49,-1,4506.08759601783,-4506.08,-1,4506.06703855033,-4506.08
2009-12-07,1,-3668.81925150397,3668.83,1,-4581.24591144895,4581.24,1,-4581.22193256192,4581.24
2009-12-08,1,-3624.00917785963,3624.02,1,-4571.7658279086,4571.76,1,-4571.74164076598,4571.76
2009-12-09,1,-3554.4691443635,3554.48,1,-4498.15604325413,4498.15,1,-4498.13203210897,4498.15
2009-12-10,0,-0,0,0,-0,0,1,-4536.54233088715,4536.56
2009-12-11,0,-0,0,0,-0,0,0,-0,0
2009-12-14,-1,3612.7396701336,-3612.75,-1,4513.59662702762,-4513.59,-1,4513.57379094733,-4513.59
2009-12-15,1,-3583.3290171054,3583.34,1,-4523.49569577422,4523.49,1,-4523.47107599742,4523.49
2009-12-16,0,-0,0,0,-0,0,0,-0,0
2009-12-17,-1,3480.13947673198,-3480.15,-1,4364.93646595025,-4364.93,-1,4364.91315892321,-4364.93
2009-12-18,-1,3391.72993824188,-3391.74,-1,4203.48672105771,-4203.48,-1,4203.46410130961,-4203.48
2009-12-21,1,-3396.60900601101,3396.62,1,-4256.39587834465,4256.39,1,-4256.37122387444,4256.39
2009-12-22,-1,3305.52967237097,-3305.54,0,-0,0,-1,4136.80296880555,-4136.82
2009-12-23,1,-3336.46923166257,3336.48,1,-4210.17602206425,4210.17,1,-4210.15173309792,4210.17
2009-12-24,1,-3438.80927296639,3438.82,0,-0,0,1,-4345.28230490188,4345.3
2009-12-25,1,-3424.76917951373,3424.78,1,-4376.19591217829,4376.19,1,-4376.17135063088,4376.19
2009-12-28,0,-0,0,0,-0,0,0,-0,0
2009-12-29,-1,3500.72969642962,-3500.74,-1,4463.60642275029,-4463.6,-1,4463.58303917974,-4463.6
2009-12-30,-1,3558.8498603668,-3558.86,-1,4446.07690889399,-4446.07,-1,4446.05404821772,-4446.07
2009-12-31,0,-0,0,1,-4485.25605004934,4485.25,1,-4485.23154158921,4485.25
2010-01-04,1,-3535.2189352215,3535.23,1,-4510.53549426986,4510.53,1,-4510.51004202069,4510.53
2010-01-05,-1,3564.02932379038,-3564.04,0,-0,0,0,-0,0
2010-01-06,1,-3541.71876341346,3541.73,1,-4550.28592498705,4550.28,1,-4550.26066893361,4550.28
2010-01-07,0,-0,0,0,-0,0,0,-0,0
2010-01-08,0,-0,0,1,-4514.45573959875,4514.45,1,-4514.43056961616,4514.45
2010-01-11,-1,3482.03931493633,-3482.05,1,-4542.95588901781,4542.95,0,-0,0
2010-01-12,1,-3534.90889867615,3534.92,1,-4639.63592069189,4639.63,1,-4639.61081809881,4639.63
2010-01-13,1,-3421.12797381902,3421.14,1,-4591.02493497095,4591.02,1,-4590.9974467295,4591.02
2010-01-14,1,-3469.03843007577,3469.05,1,-4714.10538578189,4714.1,1,-4714.07888670351,4714.1
2010-01-15,0,-0,0,1,-4747.65575575817,4747.65,1,-4747.62983301252,4747.65
2010-01-18,1,-3500.66819533906,3500.68,1,-4829.06543889696,4829.06,1,-4829.03855652709,4829.06
2010-01-19,-1,3507.46881990991,-3507.48,0,-0,0,-1,4830.00052005051,-4830.02
2010-01-20,-1,3394.41884852575,-3394.43,-1,4651.07618650231,-4651.07,-1,4651.05097971427,-4651.07
2010-01-21,-1,3408.55890641196,-3408.57,0,-0,0,-1,4667.19069796793,-4667.21
2010-01-22,-1,3366.18949461859,-3366.2,-1,4537.88671507651,-4537.88,-1,4537.86270506739,-4537.88
2010-01-25,0,-0,0,0,-0,0,0,-0,0
2010-01-26,-1,3242.78930480469,-3242.8,-1,4294.38700049457,-4294.38,-1,4294.36281556755,-4294.38
2010-01-27,1,-3198.55827356625,3198.57,1,-4267.11595502113,4267.11,1,-4267.08934943517,4267.11
2010-01-28,1,-3206.55815803964,3206.57,1,-4336.38570294845,4336.38,1,-4336.35856834501,4336.38
2010-01-29,1,-3204.14844058698,3204.16,1,-4374.65586054003,4374.65,1,-4374.62922681401,4374.65
2010-02-01,0,-0,0,1,-4331.37593728956,4331.37,1,-4331.34969889393,4331.37
2010-02-02,-1,3146.17891775709,-3146.19,-1,4301.77642451756,-4301.77,-1,4301.75100476163,-4301.77
2010-02-03,0,-0,0,-1,4363.08656845048,-4363.08,-1,4363.06098633826,-4363.08
2010-02-04,1,-3218.78833885172,3218.8,1,-4408.44542237374,4408.44,1,-4408.41812810075,4408.44
2010-02-05,0,-0,0,0,-0,0,-1,4311.27002650425,-4311.29
2010-02-08,1,-3150.97838145974,3150.99,0,-0,0,1,-4310.86936038675,4310.89
2010-02-09,-1,3169.1787151973,-3169.19,-1,4311.89625726964,-4311.89,-1,4311.87030883039,-4311.89
2010-02-10,0,-0,0,0,-0,0,0,-0,0
2010-02-11,0,-0,0,-1,4356.52618186357,-4356.52,-1,4356.49998563547,-4356.52
2010-02-12,0,-0,0,1,-4416.22585486317,4416.22,1,-4416.19920912677,4416.22
2010-02-22,0,-0,0,1,-4419.55573882062,4419.55,1,-4419.52894263372,4419.55
2010-02-23,1,-3198.61795641851,3198.63,1,-4459.15503048491,4459.15,1,-4459.12660621006,4459.15
2010-02-24,1,-3244.4682391965,3244.48,1,-4556.2856190583,4556.28,1,-4556.25815817965,4556.28
2010-02-25,0,-0,0,0,-0,0,1,-4629.93895811912,4629.96
2010-02-26,0,-0,0,1,-4634.67575607895,4634.67,1,-4634.64873020606,4634.67
2010-03-01,-1,3324.40862850015,-3324.42,0,-0,0,-1,4686.24949989468,-4686.27
2010-03-02,0,-0,0,1,-4690.29570589833,4690.29,1,-4690.26862420165,4690.29
2010-03-03,1,-3335.06826005601,3335.08,1,-4758.43562773893,4758.43,1,-4758.40817120024,4758.43
2010-03-04,-1,3250.55877224767,-3250.57,-1,4586.5265815252,-4586.52,-1,4586.50080928818,-4586.52
2010-03-05,0,-0,0,0,-0,0,0,-0,0
2010-03-08,0,-0,0,1,-4654.58599036979,4654.58,1,-4654.55917860255,4654.58
2010-03-09,0,-0,0,-1,4660.13629865693,-4660.13,-1,4660.11001081426,-4660.13
2010-03-10,-1,3279.67876570684,-3279.69,-1,4598.99634448967,-4598.99,-1,4598.97026737213,-4598.99
2010-03-11,-1,3276.69878795499,-3276.71,-1,4562.87642291236,-4562.87,-1,4562.85042325472,-4562.87
2010-03-12,-1,3233.11869231617,-3233.13,0,-0,0,-1,4492.83988570928,-4492.86
2010-03-15,0,-0,0,1,-4454.76576903449,4454.76,1,-4454.73882728287,4454.76
2010-03-16,-1,3203.95870986908,-3203.97,0,-0,0,0,-0,0
2010-03-17,0,-0,0,1,-4616.05590155119,4616.05,1,-4616.02890445198,4616.05
2010-03-18,1,-3267.54834442669,3267.56,1,-4630.955917818,4630.95,1,-4630.92874435966,4630.95
2010-03-19,0,-0,0,0,-0,0,0,-0,0
2010-03-22,0,-0,0,1,-4690.20601329702,4690.2,1,-4690.17923485564,4690.2
2010-03-23,1,-3275.55837824002,3275.57,0,-0,0,1,-4658.60909765161,4658.63
2010-03-24,0,-0,0,1,-4683.06591924416,4683.06,1,-4683.03896906601,4683.06
2010-03-25,0,-0,0,0,-0,0,0,-0,0
2010-03-26,0,-0,0,0,-0,0,0,-0,0
2010-03-29,-1,3358.52870337397,-3358.54,-1,4723.6166268305,-4723.61,-1,4723.59061702965,-4723.61
2010-03-30,0,-0,0,0,-0,0,1,-4744.39845832563,4744.42
2010-03-31,0,-0,0,1,-4756.16549009171,4756.16,1,-4756.13772471824,4756.16
2010-04-01,1,-3391.92822304829,3391.94,0,-0,0,1,-4827.1882871482,4827.21
2010-04-02,1,-3407.33818815389,3407.35,0,-0,0,1,-4843.1484333493,4843.17
2010-04-06,0,-0,0,1,-4852.90575274685,4852.9,1,-4852.87842549177,4852.9
2010-04-07,0,-0,0,1,-4863.6455189166,4863.64,1,-4863.61775507977,4863.64
2010-04-08,1,-3346.72810220791,3346.74,1,-4864.92522661821,4864.92,1,-4864.89683148853,4864.92
2010-04-09,0,-0,0,1,-4939.18554307258,4939.18,1,-4939.15772124359,4939.18
2010-04-12,1,-3351.46804405114,3351.48,1,-4976.38500974274,4976.38,1,-4976.35620546655,4976.38
2010-04-13,-1,3391.70864402066,-3391.72,-1,4919.87656674505,-4919.87,-1,4919.85012950456,-4919.87
2010-04-14,1,-3403.69796775961,3403.71,1,-4977.51522101353,4977.51,1,-4977.48633313488,4977.51
2010-04-15,-1,3394.5583003138,-3394.57,-1,4914.75601606757,-4914.75,-1,4914.72842687014,-4914.75
2010-04-16,1,-3356.31778116761,3356.33,1,-4898.67518486134,4898.67,1,-4898.64592862218,4898.67
2010-04-19,-1,3176.40841107071,-3176.42,1,-4688.84464594188,4688.84,1,-4688.81574064895,4688.84
2010-04-20,0,-0,0,1,-4749.93450291079,4749.93,1,-4749.90495110003,4749.93
2010-04-21,1,-3236.66798243177,3236.68,1,-4893.98479967926,4893.98,1,-4893.95530943811,4893.98
2010-04-22,1,-3201.52757831293,3201.54,1,-4902.40457978527,4902.4,1,-4902.37411607323,4902.4
2010-04-23,0,-0,0,-1,4864.16539381613,-4864.16,-1,4864.13651194928,-4864.16
2010-04-26,0,-0,0,1,-4866.55487064983,4866.55,1,-4866.52540289295,4866.55
2010-04-27,-1,3108.39830723157,-3108.41,-1,4739.27555729566,-4739.27,-1,4739.24727203443,-4739.27
2010-04-28,0,-0,0,0,-0,0,-1,4714.40667045525,-4714.43
2010-04-29,-1,3060.04892547288,-3060.06,-1,4561.40645251997,-4561.4,-1,4561.37974328284,-4561.4
2010-04-30,-1,3067.35868479257,-3067.37,-1,4438.68681491691,-4438.68,-1,4438.65973436726,-4438.68
2010-05-04,1,-3019.43781050654,3019.45,1,-4434.13453352739,4434.13,1,-4434.1037456895,4434.13
2010-05-05,1,-3036.3776285835,3036.39,1,-4564.814168446,4564.81,1,-4564.78253296131,4564.81
2010-05-06,1,-2896.84761995014,2896.86,1,-4419.78407785595,4419.78,1,-4419.75228270383,4419.78
2010-05-07,-1,2836.77849805286,-2836.79,1,-4350.76448966311,4350.76,-1,4350.73451473806,-4350.76
2010-05-10,-1,2858.21830509141,-2858.23,-1,4269.11604937829,-4269.11,-1,4269.08718402332,-4269.11
2010-05-11,0,-0,0,-1,4144.35527939788,-4144.35,-1,4144.32497678918,-4144.35
2010-05-12,-1,2818.1484360408,-2818.16,-1,4042.52627424876,-4042.52,-1,4042.4973390781,-4042.52
2010-05-13,1,-2886.8974815044,2886.91,1,-4157.84453024081,4157.84,1,-4157.81243283197,4157.84
2010-05-14,1,-2868.00741984792,2868.02,1,-4184.84400894495,4184.84,1,-4184.81122713813,4184.84
2010-05-17,-1,2714.70875600364,-2714.72,-1,3915.75571886235,-3915.75,-1,3915.72636054158,-3915.75
2010-05-18,0,-0,0,-1,3972.15534582423,-3972.15,-1,3972.12474899544,-3972.15
2010-05-19,1,-2762.1579134302,2762.17,1,-3977.38476281606,3977.38,1,-3977.35322426468,3977.38
2010-05-20,1,-2726.00786342501,2726.02,-1,3901.26538618655,-3901.26,-1,3901.23443256853,-3901.26
2010-05-21,1,-2768.777679237,2768.79,1,-3982.39485315391,3982.39,1,-3982.36303915897,3982.39
2010-05-24,1,-2873.45796905584,2873.47,1,-4163.48492227083,4163.48,1,-4163.45350553655,4163.48
2010-05-25,1,-2813.92789245181,2813.94,1,-4133.35438404519,4133.35,1,-4133.32222547798,4133.35
2010-05-26,0,-0,0,1,-4144.66494856757,4144.66,1,-4144.63377718405,4144.66
2010-05-27,1,-2859.96797127664,2859.98,0,-0,0,1,-4218.61365003022,4218.64
2010-05-28,0,-0,0,1,-4235.32470504135,4235.32,1,-4235.29318006511,4235.32
2010-05-31,-1,2773.24853435569,-2773.26,-1,4104.36537856225,-4104.36,-1,4104.33515431082,-4104.36
2010-06-01,-1,2744.14855322357,-2744.16,-1,4025.79570534772,-4025.79,-1,4025.76580924717,-4025.79
2010-06-02,1,-2757.51780915429,2757.53,1,-4083.62475850098,4083.62,1,-4083.59266076855,4083.62
2010-06-03,0,-0,0,0,-0,0,0,-0,0
2010-06-04,1,-2744.37806146095,2744.39,1,-4089.03496514556,4089.03,1,-4089.00342681844,4089.03
2010-06-07,1,-2695.70789508304,2695.72,1,-4072.5743076521,4072.57,1,-4072.54172052019,4072.57
2010-06-08,1,-2699.32771683837,2699.34,1,-4109.32465302431,4109.32,1,-4109.29210221125,4109.32
2010-06-09,-1,2782.11827623742,-2782.13,-1,4211.88526594293,-4211.88,-1,4211.85426003256,-4211.88
2010-06-10,1,-2750.00747860284,2750.02,1,-4223.57403590793,4223.57,1,-4223.54030695694,4223.57
2010-06-11,0,-0,0,-1,4198.00533100656,-4198,-1,4197.9739637208,-4198
2010-06-17,-1,2742.71834825975,-2742.73,-1,4145.24522412937,-4145.24,-1,4145.21409360606,-4145.24
2010-06-18,-1,2696.15888760559,-2696.17,-1,3972.2965913786,-3972.29,-1,3972.26728137158,-3972.29
2010-06-21,0,-0,0,-1,4087.02525532706,-4087.02,-1,4086.99332902901,-4087.02
2010-06-22,1,-2783.70771368663,2783.72,1,-4119.72476695409,4119.72,1,-4119.69171320139,4119.72
2010-06-23,0,-0,0,1,-4094.57495007833,4094.57,1,-4094.54249623033,4094.57
2010-06-24,0,-0,0,0,-0,0,0,-0,0
2010-06-25,-1,2736.27856897149,-2736.29,-1,4028.435634845,-4028.43,-1,4028.4046609077,-4028.43
2010-06-28,-1,2716.76828099733,-2716.78,-1,3961.38573624998,-3961.38,-1,3961.35436249882,-3961.38
2010-06-29,-1,2592.00867766679,-2592.02,-1,3736.98624184945,-3736.98,-1,3736.95578226015,-3736.98
2010-06-30,-1,2563.05855747185,-2563.07,-1,3664.46615241662,-3664.46,-1,3664.43536357097,-3664.46
2010-07-01,-1,2526.05863759995,-2526.07,0,-0,0,-1,3606.56470995854,-3606.59
2010-07-02,-1,2534.09859949521,-2534.11,-1,3585.58618911536,-3585.58,-1,3585.55541449315,-3585.58
2010-07-05,0,-0,0,1,-3563.88552911149,3563.88,1,-3563.85372982185,3563.88
2010-07-06,1,-2562.88807536601,2562.9,1,-3665.33532498952,3665.33,1,-3665.30290959982,3665.33
2010-07-07,1,-2580.46799159945,2580.48,1,-3718.66539564484,3718.66,1,-3718.632857444,3718.66
2010-07-08,0,-0,0,-1,3698.34603310354,-3698.34,-1,3698.31479277413,-3698.34
2010-07-09,1,-2647.08816905309,2647.1,0,-0,0,1,-3807.57379164133,3807.6
2010-07-12,0,-0,0,0,-0,0,1,-3849.4943132469,3849.52
2010-07-13,0,-0,0,0,-0,0,0,-0,0
2010-07-14,0,-0,0,0,-0,0,1,-3824.02433197197,3824.05
2010-07-15,0,-0,0,-1,3735.40630551344,-3735.4,-1,3735.37535829842,-3735.4
2010-07-16,1,-2616.1182306723,2616.13,1,-3757.43579973697,3757.43,1,-3757.40393903379,3757.43
2010-07-19,1,-2682.45831818936,2682.47,-1,3842.31605910987,-3842.31,0,-0,0
2010-07-20,1,-2741.48832491331,2741.5,1,-3951.36568185218,3951.36,1,-3951.33374994218,3951.36
2010-07-21,0,-0,0,0,-0,0,0,-0,0
2010-07-22,0,-0,0,1,-4017.86590407626,4017.86,1,-4017.83455666122,4017.86
2010-07-23,0,-0,0,-1,4015.47626411299,-4015.47,-1,4015.44568667197,-4015.47
2010-07-26,1,-2811.04850534043,2811.06,1,-4071.09566737975,4071.09,1,-4071.0639148254,4071.09
2010-07-27,1,-2795.70851003811,2795.72,1,-4068.86576701907,4068.86,1,-4068.83410942854,4068.86
2010-07-28,0,-0,0,0,-0,0,-1,4162.29504094581,-4162.32
2010-07-29,0,-0,0,1,-4194.04587621527,4194.04,1,-4194.01463399705,4194.04
2010-07-30,0,-0,0,1,-4191.13587595466,4191.13,1,-4191.10456845527,4191.13
2010-08-02,1,-2917.26857018621,2917.28,0,-0,0,1,-4267.87455733627,4267.9
2010-08-03,0,-0,0,0,-0,0,0,-0,0
2010-08-04,0,-0,0,1,-4248.0155617907,4248.01,1,-4247.98371328113,4248.01
2010-08-05,1,-2850.81827061621,2850.83,1,-4267.96523034663,4267.96,1,-4267.93247925329,4267.96
2010-08-06,1,-2897.64841719057,2897.66,1,-4356.01577283992,4356.01,1,-4355.98380762307,4356.01
2010-08-09,1,-2918.22850262464,2918.24,1,-4413.5757009584,4413.57,1,-4413.54374957214,4413.57
2010-08-10,-1,2832.62897371307,-2832.64,-1,4246.46667459057,-4246.46,-1,4246.43649845774,-4246.46
2010-08-11,1,-2850.19852834791,2850.21,1,-4297.90591944146,4297.9,1,-4297.87417080575,4297.9
2010-08-12,0,-0,0,0,-0,0,0,-0,0
2010-08-13,1,-2855.53841136556,2855.55,1,-4323.05601366856,4323.05,1,-4323.02413932665,4323.05
2010-08-16,1,-2922.06871048462,2922.08,0,-0,0,1,-4423.28518781019,4423.31
2010-08-17,1,-2942.27869311169,2942.29,0,-0,0,1,-4457.73505302825,4457.76
2010-08-18,0,-0,0,0,-0,0,1,-4457.10515312708,4457.13
