date,signal_I1,HSI_I1,HSCEI_I1,signal_I2,NKY_I2,TPX_I2,signal_I3,TAMSCI_I3,TWSE_I3
2016-11-02,0,-0,0,1,-1368.44588604853,1368.44,1,-9134.04809394856,9139.04
2016-11-03,0,-0,0,0,-0,0,0,-0,0
2016-11-04,0,-0,0,1,-1347.14040811511,1347.04,-1,9063.157199923,-9068.15
2016-11-07,0,-0,0,1,-1362.98988214208,1362.8,0,-0,0
2016-11-08,0,-0,0,-1,1363.45871680769,-1363.49,1,-9212.43644653858,9217.43
2016-11-09,-1,9378.66493288228,-9378.66,-1,1300.77955138603,-1301.16,-1,8938.20052074329,-8943.2
2016-11-10,0,-0,0,1,-1376.71921401178,1376.35,-1,9147.18749571239,-9152.18
2016-11-11,0,-0,0,1,-1378.30573592076,1378.28,-1,8952.75076814423,-8957.76
2016-11-14,0,-0,0,1,-1400.05744123095,1400,0,-0,0
2016-11-15,0,-0,0,-1,1402.88057250742,-1402.98,-1,8926.02179428599,-8931.03
2016-11-16,0,-0,0,-1,1421.55016466519,-1421.65,0,-0,0
2016-11-17,0,-0,0,-1,1423.03513920874,-1423.08,1,-8990.25191376145,8995.26
2016-11-18,0,-0,0,1,-1428.54460109015,1428.46,-1,9003.77978349557,-9008.79
2016-11-21,1,-9444.71489524614,9444.71,-1,1442.83253091097,-1442.93,-1,9036.10044184916,-9041.11
2016-11-22,0,-0,0,0,-0,0,1,-9128.37967211721,9133.39
2016-11-23,0,-0,0,0,-0,0,0,-0,0
2016-11-24,0,-0,0,1,-1459.99090403745,1459.96,-1,9147.09595850651,-9152.11
2016-11-25,0,-0,0,-1,1464.50884903517,-1464.53,-1,9154.05608426075,-9159.07
2016-11-28,0,-0,0,-1,1469.38277912081,-1469.58,1,-9217.22518894935,9222.24
2016-11-29,0,-0,0,-1,1468.47975555734,-1468.57,-1,9187.36029062366,-9192.38
2016-11-30,0,-0,0,-1,1469.40578977641,-1469.43,-1,9235.69180071185,-9240.71
2016-12-01,0,-0,0,1,-1483.33989053252,1483.27,-1,9258.51273882359,-9263.53
2016-12-02,0,-0,0,-1,1477.93436707566,-1477.98,-1,9184.46282543081,-9189.49
2016-12-05,0,-0,0,-1,1466.9269389518,-1466.96,1,-9155.63618799948,9160.66
2016-12-06,0,-0,0,-1,1477.1038804498,-1477.2,1,-9245.7433687523,9250.77
2016-12-07,0,-0,0,-1,1490.54850938178,-1490.62,-1,9258.86191338958,-9263.89
2016-12-08,0,-0,0,-1,1512.67635715075,-1512.69,1,-9370.82314240483,9375.86
2016-12-09,0,-0,0,1,-1525.51499402387,1525.36,0,-0,0
2016-12-12,0,-0,0,1,-1531.6057796585,1531.43,0,-0,0
2016-12-13,0,-0,0,-1,1540.22346224604,-1540.25,0,-0,0
2016-12-14,0,-0,0,1,-1538.73491220939,1538.69,0,-0,0
2016-12-15,0,-0,0,-1,1542.65867055367,-1542.72,0,-0,0
2016-12-16,0,-0,0,1,-1550.72437953561,1550.67,-1,9321.73615666265,-9326.78
2016-12-19,0,-0,0,1,-1549.08207252121,1549.06,-1,9234.27466555373,-9239.32
2016-12-20,0,-0,0,1,-1552.48295366021,1552.36,0,-0,0
2016-12-21,0,-0,0,1,-1545.0287480983,1544.94,-1,9199.21122141342,-9204.26
2016-12-22,0,-0,0,0,-0,0,0,-0,0
2016-12-23,0,-0,0,0,-0,0,0,-0,0
2016-12-26,0,-0,0,1,-1538.22046309781,1538.14,1,-9105.4926673474,9110.54
2016-12-27,0,-0,0,1,-1536.28264179149,1536.22,1,-9104.22229115233,9109.27
2016-12-28,0,-0,0,-1,1536.78356852458,-1536.8,1,-9196.35079282663,9201.4
2016-12-29,0,-0,0,-1,1518.33931503806,-1518.39,-1,9148.03683567471,-9153.09
2016-12-30,0,-0,0,-1,1518.53890392682,-1518.61,-1,9248.44922786712,-9253.5
2017-01-02,0,-0,0,0,-0,0,0,-0,0
2017-01-03,0,-0,0,0,-0,0,1,-9267.829881006,9272.88
2017-01-04,0,-0,0,1,-1554.53492176099,1554.48,-1,9281.9084286116,-9286.96
2017-01-05,0,-0,0,-1,1555.50527648519,-1555.68,-1,9353.08946898911,-9358.14
2017-01-06,0,-0,0,-1,1553.24137963327,-1553.32,1,-9367.1701802283,9372.22
2017-01-09,0,-0,0,0,-0,0,1,-9337.37048025991,9342.42
2017-01-10,0,-0,0,-1,1542.27870181899,-1542.31,0,-0,0
2017-01-11,0,-0,0,-1,1550.3215710713,-1550.4,-1,9340.68866869211,-9345.74
2017-01-12,0,-0,0,-1,1535.31855835017,-1535.41,1,-9405.12694063958,9410.18
2017-01-13,0,-0,0,1,-1544.95746470174,1544.89,-1,9373.77205341195,-9378.83
2017-01-16,0,-0,0,-1,1530.61157269279,-1530.64,-1,9287.27187241214,-9292.33
2017-01-17,0,-0,0,-1,1509.07066634823,-1509.1,1,-9349.47186866218,9354.53
2017-01-18,0,-0,0,1,-1513.90428728023,1513.86,-1,9336.90774582252,-9341.97
2017-01-19,0,-0,0,0,-0,0,0,-0,0
2017-01-20,0,-0,0,0,-0,0,0,-0,0
2017-01-23,0,-0,0,-1,1514.60396559511,-1514.63,1,-9418.98530781463,9424.05
2017-01-24,0,-0,0,0,-0,0,-1,9442.88343548898,-9447.95
2017-01-25,0,-0,0,1,-1521.74521237568,1521.58,0,-0,0
2017-01-26,0,-0,0,1,-1545.11710148273,1545.01,0,-0,0
2017-01-27,0,-0,0,1,-1549.27548619805,1549.25,0,-0,0
2017-01-30,0,-0,0,-1,1543.71009745807,-1543.77,0,-0,0
2017-01-31,0,-0,0,-1,1521.56294774672,-1521.67,0,-0,0
2017-02-01,0,-0,0,1,-1527.82938973912,1527.77,0,-0,0
2017-02-02,0,-0,0,-1,1510.37718646291,-1510.41,-1,9423.89995038002,-9428.97
2017-02-03,0,-0,0,-1,1514.87480751159,-1514.99,-1,9450.4908236253,-9455.56
2017-02-06,0,-0,0,-1,1520.39666523882,-1520.42,-1,9532.9429515255,-9538.01
2017-02-07,0,-0,0,-1,1516.12185408894,-1516.15,1,-9549.49381650483,9554.56
2017-02-08,0,-0,0,-1,1524.14232651638,-1524.15,-1,9538.18234362775,-9543.25
2017-02-09,1,-10075.1749200383,10075.17,1,-1513.61769553591,1513.55,1,-9585.11271211735,9590.18
2017-02-10,0,-0,0,1,-1546.68016712314,1546.56,1,-9660.52028005602,9665.59
2017-02-13,0,-0,0,-1,1554.17126257922,-1554.2,0,-0,0
2017-02-14,0,-0,0,-1,1539.05428735688,-1539.12,-1,9713.70818348652,-9718.78
2017-02-15,0,-0,0,1,-1553.72156989523,1553.69,0,-0,0
2017-02-16,0,-0,0,-1,1550.9530952871,-1551.07,0,-0,0
2017-02-17,0,-0,0,-1,1544.47158811229,-1544.54,-1,9754.68795122258,-9759.76
2017-02-20,0,-0,0,-1,1546.97813115873,-1547.01,-1,9748.12778082533,-9753.2
2017-02-21,0,-0,0,1,-1555.64616527265,1555.6,0,-0,0
2017-02-22,0,-0,0,-1,1557.04958962066,-1557.09,-1,9773.70560645826,-9778.78
2017-02-23,0,-0,0,0,-0,0,1,-9764.23791389119,9769.31
2017-02-24,0,-0,0,-1,1550.11501422995,-1550.14,0,-0,0
2017-02-27,0,-0,0,1,-1534.05029482112,1534,0,-0,0
2017-02-28,0,-0,0,-1,1535.31035096834,-1535.32,0,-0,0
2017-03-01,0,-0,0,1,-1553.19702925779,1553.09,-1,9669.70250543316,-9674.78
2017-03-02,0,-0,0,1,-1564.74450038436,1564.69,1,-9686.72390503127,9691.8
2017-03-03,0,-0,0,-1,1558.0253780837,-1558.05,-1,9643.12886176704,-9648.21
2017-03-06,0,-0,0,-1,1554.79608093569,-1554.9,-1,9677.55000570084,-9682.63
2017-03-07,0,-0,0,-1,1554.96184007718,-1555.04,1,-9732.99065880958,9738.07
2017-03-08,0,-0,0,-1,1550.18442878505,-1550.25,1,-9748.37057036479,9753.45
2017-03-09,0,-0,0,1,-1554.69714813048,1554.68,-1,9653.52631631686,-9658.61
2017-03-10,0,-0,0,1,-1574.10094351522,1574.01,1,-9622.80893613527,9627.89
2017-03-13,1,-10258.7149416716,10258.71,-1,1577.37562650107,-1577.4,1,-9692.25595814563,9697.34
2017-03-14,0,-0,0,1,-1574.91234387191,1574.9,-1,9739.12495298297,-9744.21
2017-03-15,0,-0,0,1,-1571.33467508378,1571.31,1,-9735.22589586718,9740.31
2017-03-16,0,-0,0,-1,1572.68109166763,-1572.69,1,-9832.74255864349,9837.83
2017-03-17,0,-0,0,1,-1565.88243299828,1565.85,-1,9903.60174010645,-9908.69
2017-03-20,0,-0,0,0,-0,0,-1,9907.88176160093,-9912.97
2017-03-21,0,-0,0,-1,1563.34796622178,-1563.42,1,-9967.39886157356,9972.49
2017-03-22,0,-0,0,0,-0,0,-1,9917.56475516019,-9922.66
2017-03-23,0,-0,0,1,-1530.49563128933,1530.41,-1,9925.64470890765,-9930.74
2017-03-24,0,-0,0,1,-1543.93943651054,1543.92,-1,9897.88450417646,-9902.98
2017-03-27,0,-0,0,-1,1524.31960014468,-1524.39,1,-9871.67709087133,9876.77
2017-03-28,0,-0,0,-1,1544.75043897586,-1544.83,1,-9871.35569981916,9876.45
2017-03-29,0,-0,0,1,-1542.16840000908,1542.07,-1,9851.14913049599,-9856.25
2017-03-30,0,-0,0,1,-1527.64672347715,1527.59,-1,9843.04922440752,-9848.15
2017-03-31,0,-0,0,1,-1512.67112972127,1512.6,-1,9806.41714008279,-9811.52
2017-04-03,0,-0,0,1,-1517.07029277285,1517.03,0,-0,0
2017-04-04,0,-0,0,-1,1504.50465368122,-1504.54,0,-0,0
2017-04-05,0,-0,0,1,-1504.76382843822,1504.66,1,-9944.361908788,9949.48
2017-04-06,0,-0,0,1,-1480.27524528694,1480.18,-1,9892.67554942055,-9897.8
2017-04-07,0,-0,0,-1,1489.65749298832,-1489.77,-1,9868.24366404179,-9873.37
2017-04-10,0,-0,0,1,-1499.66651256818,1499.65,-1,9877.41445238427,-9882.54
2017-04-11,0,-0,0,1,-1495.11484040534,1495.1,1,-9827.29874436853,9832.42
2017-04-12,0,-0,0,0,-0,0,1,-9812.55763699276,9817.68
2017-04-13,0,-0,0,1,-1468.34269846455,1468.31,0,-0,0
2017-04-14,0,-0,0,1,-1459.12563951,1459.07,1,-9727.81242254398,9732.93
2017-04-17,0,-0,0,-1,1465.54904740986,-1465.69,0,-0,0
2017-04-18,0,-0,0,-1,1471.50355245078,-1471.53,-1,9741.4396336102,-9746.56
2017-04-19,0,-0,0,1,-1471.45187268609,1471.42,0,-0,0
2017-04-20,0,-0,0,-1,1472.76771449984,-1472.81,1,-9627.57206349257,9632.69
2017-04-21,0,-0,0,-1,1488.56269833043,-1488.58,1,-9712.28966411833,9717.41
2017-04-24,0,-0,0,1,-1503.34258555093,1503.19,1,-9712.82951626316,9717.95
2017-04-25,0,-0,0,1,-1519.21805188743,1519.21,0,-0,0
2017-04-26,0,-0,0,-1,1537.37199529548,-1537.41,-1,9851.32661762787,-9856.45
2017-04-27,-1,10261.2549824362,-10261.25,-1,1536.6105928819,-1536.67,1,-9855.49799160379,9860.62
2017-04-28,0,-0,0,1,-1531.80986907746,1531.8,1,-9866.87780875757,9872
2017-05-01,0,-0,0,1,-1539.79778946578,1539.77,0,-0,0
2017-05-02,-1,10173.6249769101,-10173.62,1,-1550.30625514435,1550.3,1,-9936.14543614784,9941.27
2017-05-03,0,-0,0,0,-0,0,1,-9950.20414429005,9955.33
2017-05-04,-1,10088.0249773735,-10088.02,0,-0,0,-1,9962.51160128805,-9967.64
2017-05-05,0,-0,0,0,-0,0,1,-9894.8134094628,9899.94
2017-05-08,0,-0,0,1,-1585.86687678027,1585.86,1,-9932.11934218069,9937.25
2017-05-09,0,-0,0,0,-0,0,1,-9910.34829819766,9915.48
2017-05-10,0,-0,0,1,-1585.21641634154,1585.19,-1,9963.18602404289,-9968.32
2017-05-11,0,-0,0,1,-1586.93704977301,1586.86,1,-9996.34659281518,10001.48
2017-05-12,0,-0,0,0,-0,0,-1,9981.68197471487,-9986.82
2017-05-15,0,-0,0,-1,1579.9894960434,-1580,-1,10031.6837101746,-10036.82
2017-05-16,0,-0,0,-1,1584.22288774316,-1584.23,-1,10026.3537440628,-10031.49
2017-05-17,0,-0,0,0,-0,0,0,-0,0
2017-05-18,0,-0,0,0,-0,0,-1,9964.31338729563,-9969.45
2017-05-19,0,-0,0,-1,1559.68507121182,-1559.73,-1,9942.48299402285,-9947.62
2017-05-22,0,-0,0,-1,1567.62480206284,-1567.65,0,-0,0
2017-05-23,0,-0,0,-1,1565.15071575849,-1565.22,0,-0,0
2017-05-24,0,-0,0,1,-1575.11883856927,1575.11,-1,10039.2830693157,-10044.42
2017-05-25,1,-10571.6049648462,10571.6,1,-1578.47496147544,1578.42,1,-10103.3523362011,10108.49
2017-05-26,0,-0,0,-1,1569.39458493452,-1569.42,0,-0,0
2017-05-29,0,-0,0,-1,1570.18091036137,-1570.21,0,-0,0
2017-05-30,0,-0,0,-1,1572.59888374268,-1572.67,0,-0,0
2017-05-31,0,-0,0,1,-1568.41977553255,1568.37,-1,10035.5696353401,-10040.72
2017-06-01,0,-0,0,-1,1586.1151154587,-1586.14,1,-10082.2706748385,10087.42
2017-06-02,0,-0,0,-1,1612.18179214503,-1612.2,1,-10147.3782208773,10152.53
2017-06-05,0,-0,0,1,-1610.00904289792,1609.97,1,-10221.6868489681,10226.84
2017-06-06,0,-0,0,-1,1596.39942083423,-1596.44,-1,10201.0245357012,-10206.18
2017-06-07,0,-0,0,-1,1597.0818192781,-1597.09,1,-10204.8359156547,10209.99
2017-06-08,0,-0,0,1,-1590.42490532576,1590.41,0,-0,0
2017-06-09,0,-0,0,1,-1591.82754017091,1591.66,0,-0,0
2017-06-12,0,-0,0,-1,1591.35582742552,-1591.55,-1,10104.794458398,-10109.96
2017-06-13,0,-0,0,-1,1593.43857673472,-1593.51,0,-0,0
2017-06-14,0,-0,0,1,-1591.78011375132,1591.77,1,-10067.2997154383,10072.46
2017-06-15,0,-0,0,-1,1588.07843196238,-1588.09,1,-10083.1884036409,10088.35
2017-06-16,0,-0,0,1,-1596.06233911098,1596.04,1,-10151.5672480728,10156.73
2017-06-19,0,-0,0,0,-0,0,1,-10245.43398397,10250.6
2017-06-20,0,-0,0,1,-1617.29208125572,1617.25,1,-10319.2844822742,10324.46
2017-06-21,0,-0,0,-1,1611.52185131776,-1611.56,-1,10344.5390801892,-10349.72
2017-06-22,0,-0,0,-1,1610.3528651761,-1610.38,1,-10393.8800610832,10399.06
2017-06-23,0,-0,0,1,-1611.35781707593,1611.34,1,-10372.5196558957,10377.7
2017-06-26,0,-0,0,1,-1612.22814827907,1612.21,0,-0,0
2017-06-27,0,-0,0,-1,1618.99474932022,-1619.02,-1,10506.8752360586,-10512.06
2017-06-28,0,-0,0,-1,1614.2997691455,-1614.37,1,-10385.3697755867,10390.55
2017-06-29,-1,10432.0249909901,-10432.02,-1,1624.00954148632,-1624.07,1,-10416.4686901688,10421.65
2017-06-30,0,-0,0,-1,1611.8304226087,-1611.9,-1,10389.88378039,-10395.07
2017-07-03,0,-0,0,-1,1614.39081962124,-1614.41,-1,10407.6050223393,-10412.79
2017-07-04,0,-0,0,1,-1609.76587546446,1609.7,-1,10342.5896048154,-10347.78
2017-07-05,0,-0,0,-1,1618.51338361869,-1618.63,1,-10399.5985179205,10404.79
2017-07-06,0,-0,0,-1,1615.43215594292,-1615.53,-1,10363.0054624326,-10368.2
2017-07-07,0,-0,0,1,-1607.13420938762,1607.06,-1,10292.0550426607,-10297.25
2017-07-10,-1,10214.5849873244,-10214.58,1,-1615.57153222545,1615.48,1,-10284.7162423135,10289.91
2017-07-11,0,-0,0,-1,1627.08420045146,-1627.14,1,-10410.358583153,10415.57
2017-07-12,0,-0,0,0,-0,0,-1,10415.4632881694,-10420.68
2017-07-13,0,-0,0,1,-1619.11738203699,1619.11,0,-0,0
2017-07-14,0,-0,0,-1,1625.36557450461,-1625.48,-1,10438.6920310892,-10443.91
2017-07-17,0,-0,0,0,-0,0,0,-0,0
2017-07-18,0,-0,0,-1,1620.36935090024,-1620.48,1,-10476.0431678223,10481.26
2017-07-19,0,-0,0,0,-0,0,1,-10500.8828458886,10506.1
2017-07-20,0,-0,0,-1,1632.98315574001,-1633.01,0,-0,0
2017-07-21,0,-0,0,-1,1629.97415134066,-1629.99,-1,10431.4783035325,-10436.7
2017-07-24,0,-0,0,-1,1621.52969413896,-1621.57,1,-10456.0594484853,10461.28
2017-07-25,0,-0,0,1,-1617.13624274658,1617.07,-1,10457.9280473658,-10463.15
2017-07-26,0,-0,0,1,-1620.97296723966,1620.88,-1,10413.8868770948,-10419.11
2017-07-27,0,-0,0,-1,1626.75693586712,-1626.84,1,-10503.1464360542,10508.37
2017-07-28,0,-0,0,-1,1621.11957666897,-1621.22,-1,10417.8238186272,-10423.05
2017-07-31,0,-0,0,-1,1618.60196584134,-1618.61,0,-0,0
2017-08-01,1,-11024.1349641144,11024.13,-1,1628.38064539122,-1628.5,-1,10432.0627131111,-10437.29
2017-08-02,0,-0,0,1,-1634.41900262497,1634.38,1,-10514.0387791227,10519.27
2017-08-03,0,-0,0,-1,1633.73532412402,-1633.82,-1,10464.6442464216,-10469.88
2017-08-04,0,-0,0,-1,1631.35379983697,-1631.45,-1,10501.3246438411,-10506.56
2017-08-07,0,-0,0,1,-1639.28235245651,1639.27,1,-10574.1446396543,10579.38
2017-08-08,0,-0,0,-1,1635.29708157873,-1635.32,1,-10563.7349909649,10568.97
2017-08-09,0,-0,0,-1,1617.81019873994,-1617.9,-1,10465.1357996585,-10470.38
2017-08-10,0,-0,0,0,-0,0,1,-10324.5052967959,10329.74
2017-08-11,0,-0,0,0,-0,0,-1,10324.3319639088,-10329.57
2017-08-14,0,-0,0,1,-1599.11906860384,1599.06,1,-10220.0464583198,10225.28
2017-08-15,0,-0,0,1,-1616.22406903089,1616.21,0,-0,0
2017-08-16,0,-0,0,-1,1615.95669992474,-1616,-1,10285.1530847427,-10290.39
2017-08-17,0,-0,0,-1,1614.79365111428,-1614.82,-1,10364.1350949258,-10369.37
2017-08-18,0,-0,0,-1,1597.31919058205,-1597.36,-1,10316.0944901405,-10321.33
2017-08-21,0,-0,0,-1,1595.08290155418,-1595.19,-1,10321.1531609196,-10326.39
2017-08-22,1,-10954.9249689594,10954.92,-1,1596.07375046082,-1596.12,1,-10386.8331707529,10392.07
2017-08-23,0,-0,0,1,-1600.05449458088,1600.05,1,-10401.5724493986,10406.81
2017-08-24,0,-0,0,1,-1592.22964518465,1592.2,0,-0,0
2017-08-25,1,-11288.3649755429,11288.36,1,-1597.07394586824,1596.99,-1,10510.2715475475,-10515.51
2017-08-28,0,-0,0,-1,1600.03718084961,-1600.12,-1,10520.7403404422,-10525.98
2017-08-29,0,-0,0,-1,1597.63489132132,-1597.76,0,-0,0
2017-08-30,0,-0,0,1,-1607.69589263359,1607.65,0,-0,0
2017-08-31,0,-0,0,1,-1617.45363819507,1617.41,-1,10580.5407634978,-10585.78
2017-09-01,0,-0,0,1,-1619.62824402395,1619.59,0,-0,0
2017-09-04,0,-0,0,1,-1603.57449513468,1603.55,0,-0,0
2017-09-05,0,-0,0,1,-1590.78010218862,1590.71,-1,10612.6013903587,-10617.84
2017-09-06,0,-0,0,-1,1591.91045265225,-1592,-1,10542.6209620183,-10547.86
2017-09-07,0,-0,0,-1,1598.15951574327,-1598.24,1,-10533.2716237826,10538.51
2017-09-08,0,-0,0,-1,1593.40103852546,-1593.54,0,-0,0
2017-09-11,0,-0,0,1,-1612.34733689352,1612.26,-1,10566.9193315924,-10572.16
2017-09-12,0,-0,0,1,-1627.54514359246,1627.45,1,-10605.1099487055,10610.35
2017-09-13,0,-0,0,-1,1637.27033045189,-1637.33,-1,10527.6373858517,-10532.88
2017-09-14,0,-0,0,1,-1632.13727543168,1632.13,-1,10548.3275279572,-10553.57
2017-09-15,0,-0,0,1,-1638.97790183676,1638.94,-1,10575.1679130273,-10580.41
2017-09-18,0,-0,0,0,-0,0,1,-10626.3281291173,10631.57
2017-09-19,0,-0,0,1,-1667.95228809275,1667.88,1,-10570.8993097518,10576.14
2017-09-20,0,-0,0,1,-1667.94109983811,1667.92,-1,10513.927017372,-10519.17
2017-09-21,0,-0,0,1,-1668.79095570912,1668.74,-1,10573.197810842,-10578.44
2017-09-22,0,-0,0,0,-0,0,-1,10444.4332108141,-10449.68
2017-09-25,0,-0,0,0,-0,0,0,-0,0
2017-09-26,0,-0,0,-1,1672.61353705795,-1672.74,0,-0,0
2017-09-27,0,-0,0,1,-1664.49872652454,1664.43,-1,10321.4343522886,-10326.68
2017-09-28,0,-0,0,-1,1676.08225289256,-1676.17,-1,10291.2040934947,-10296.45
2017-09-29,0,-0,0,1,-1674.76703069371,1674.75,1,-10324.6939059152,10329.94
2017-10-02,0,-0,0,1,-1673.72957062096,1673.62,-1,10459.9144355616,-10465.16
2017-10-03,1,-11305.3849869941,11305.38,1,-1684.61141940922,1684.46,1,-10464.1054672116,10469.35
2017-10-04,0,-0,0,1,-1684.58355456774,1684.56,0,-0,0
2017-10-05,0,-0,0,1,-1682.53978926724,1682.49,-1,10513.0244033556,-10518.27
2017-10-06,0,-0,0,1,-1687.16931460196,1687.16,1,-10527.5648408029,10532.81
2017-10-09,0,-0,0,0,-0,0,0,-0,0
2017-10-10,0,-0,0,1,-1695.20209461648,1695.14,0,-0,0
2017-10-11,0,-0,0,1,-1696.87716767268,1696.81,1,-10635.9309269011,10641.19
2017-10-12,0,-0,0,1,-1700.18846838213,1700.13,1,-10706.174795743,10711.44
2017-10-13,0,-0,0,1,-1708.78683788423,1708.62,-1,10718.8229885931,-10724.09
2017-10-16,0,-0,0,-1,1719.13084449287,-1719.18,1,-10768.9430114457,10774.21
2017-10-17,0,-0,0,1,-1723.41720627814,1723.37,1,-10717.8836945617,10723.15
2017-10-18,0,-0,0,1,-1724.65929160969,1724.64,1,-10715.0137191608,10720.28
2017-10-19,0,-0,0,1,-1730.07094935292,1730.04,0,-0,0
2017-10-20,0,-0,0,0,-0,0,-1,10723.610815284,-10728.88
2017-10-23,0,-0,0,1,-1745.34444545598,1745.25,0,-0,0
2017-10-24,0,-0,0,-1,1756.86183841147,-1756.92,-1,10738.5099907965,-10743.78
2017-10-25,0,-0,0,-1,1751.37983515498,-1751.43,1,-10745.3015341667,10750.57
2017-10-26,0,-0,0,0,-0,0,-1,10729.4878631595,-10734.76
2017-10-27,1,-11643.5750046247,11643.57,1,-1771.13902246593,1771.05,1,-10703.8402822437,10709.11
2017-10-30,0,-0,0,1,-1770.85035587232,1770.84,1,-10751.5936321889,10756.87
2017-10-31,0,-0,0,1,-1766.05616340427,1765.96,-1,10788.5203466865,-10793.8
2017-11-01,0,-0,0,1,-1786.9410814856,1786.71,-1,10801.0809188753,-10806.36
2017-11-02,0,-0,0,1,-1794.12377918688,1794.08,-1,10783.2310250399,-10788.51
2017-11-03,0,-0,0,0,-0,0,-1,10795.4908383201,-10800.77
2017-11-06,0,-0,0,1,-1792.70007801594,1792.66,0,-0,0
2017-11-07,0,-0,0,1,-1813.47887939889,1813.29,1,-10835.0603999441,10840.34
2017-11-08,0,-0,0,-1,1817.48913860161,-1817.6,-1,10813.7074997913,-10818.99
2017-11-09,0,-0,0,1,-1813.12404436691,1813.11,1,-10737.9918458202,10743.27
2017-11-10,0,-0,0,-1,1800.39874839692,-1800.44,-1,10727.3882260178,-10732.67
2017-11-13,0,-0,0,-1,1783.35596707474,-1783.49,1,-10678.6412313657,10683.92
2017-11-14,0,-0,0,1,-1778.95394222428,1778.87,0,-0,0
2017-11-15,0,-0,0,1,-1744.1477432905,1744.01,-1,10625.3632758258,-10630.65
2017-11-16,0,-0,0,1,-1761.86315818528,1761.71,1,-10619.7554825559,10625.04
2017-11-17,0,-0,0,1,-1763.79196108081,1763.76,1,-10696.3542749776,10701.64
2017-11-20,-1,11538.2850323401,-11538.28,-1,1759.52328025154,-1759.65,-1,10659.2595299343,-10664.55
2017-11-21,1,-11874.3750164371,11874.37,1,-1771.14119053848,1771.13,1,-10773.9484305524,10779.24
2017-11-22,0,-0,0,1,-1777.12650126148,1777.08,0,-0,0
2017-11-23,-1,11737.0650454986,-11737.06,0,-0,0,0,-0,0
2017-11-24,1,-11908.1950236304,11908.19,-1,1780.53478831139,-1780.56,-1,10848.7968712662,-10854.09
2017-11-27,0,-0,0,-1,1776.71926652883,-1776.73,-1,10745.6197190898,-10750.93
2017-11-28,0,-0,0,1,-1772.14311329502,1772.07,-1,10701.7608123413,-10707.07
2017-11-29,0,-0,0,-1,1786.05010012207,-1786.15,0,-0,0
2017-11-30,0,-0,0,1,-1792.15513167574,1792.08,-1,10555.0962457797,-10560.44
2017-12-01,0,-0,0,1,-1796.58558682582,1796.53,1,-10595.0284785631,10600.37
2017-12-04,0,-0,0,1,-1786.8862424964,1786.87,1,-10645.7660651113,10651.11
2017-12-05,0,-0,0,-1,1790.76693054445,-1790.97,-1,10561.4990393121,-10566.85
2017-12-06,0,-0,0,-1,1765.22552714541,-1765.42,-1,10388.5612614116,-10393.92
2017-12-07,0,-0,0,1,-1786.33527460778,1786.25,0,-0,0
2017-12-08,0,-0,0,1,-1803.86734397175,1803.73,1,-10393.2622047072,10398.62
2017-12-11,0,-0,0,1,-1813.3506656132,1813.34,-1,10467.7321337651,-10473.09
2017-12-12,0,-0,0,-1,1814.9417005827,-1815.08,1,-10437.9229685139,10443.28
2017-12-13,0,-0,0,-1,1810.75598465785,-1810.84,-1,10465.3407864572,-10470.7
2017-12-14,0,-0,0,-1,1808.09354462928,-1808.14,1,-10532.6509291489,10538.01
2017-12-15,0,-0,0,1,-1793.53309610897,1793.47,-1,10486.0772480362,-10491.44
2017-12-18,0,-0,0,1,-1817.96081764651,1817.9,-1,10501.1558827351,-10506.52
2017-12-19,0,-0,0,0,-0,0,-1,10461.9757976768,-10467.34
2017-12-20,0,-0,0,-1,1821.08396690785,-1821.16,-1,10499.1563576191,-10504.52
2017-12-21,0,-0,0,-1,1822.5436003628,-1822.61,0,-0,0
2017-12-22,0,-0,0,-1,1829.01288603049,-1829.08,1,-10531.9047511326,10537.27
2017-12-25,0,-0,0,0,-0,0,1,-10517.1236656969,10522.49
2017-12-26,0,-0,0,1,-1827.03146348206,1827.01,0,-0,0
2017-12-27,0,-0,0,-1,1829.76577498465,-1829.79,-1,10481.302965754,-10486.67
2017-12-28,0,-0,0,1,-1819.03994789893,1819.03,1,-10562.2741344162,10567.64
2017-12-29,0,-0,0,0,-0,0,1,-10637.4913371215,10642.86
2018-01-01,0,-0,0,0,-0,0,0,-0,0
2018-01-02,1,-12068.9950412719,12068.99,0,-0,0,0,-0,0
2018-01-03,0,-0,0,0,-0,0,1,-10796.1971608165,10801.57
2018-01-04,0,-0,0,1,-1864.04496336055,1863.82,-1,10843.2560226884,-10848.63
2018-01-05,0,-0,0,0,-0,0,-1,10874.4263781239,-10879.8
2018-01-08,0,-0,0,0,-0,0,1,-10910.3763662785,10915.75
2018-01-09,0,-0,0,1,-1889.31968044279,1889.29,0,-0,0
2018-01-10,0,-0,0,-1,1891.97805496922,-1892.11,-1,10825.7094878656,-10831.09
2018-01-11,0,-0,0,-1,1888.04980070932,-1888.09,-1,10804.6797491109,-10810.06
2018-01-12,0,-0,0,1,-1876.36532891278,1876.24,0,-0,0
2018-01-15,0,-0,0,-1,1883.85306155734,-1883.9,1,-10950.925859828,10956.31
2018-01-16,0,-0,0,1,-1894.39116641171,1894.25,0,-0,0
2018-01-17,0,-0,0,-1,1890.76786309426,-1890.82,1,-10999.4141632765,11004.8
2018-01-18,1,-13094.9250482706,13094.92,1,-1876.95496645038,1876.86,1,-11066.1759574242,11071.57
