,Bloomberg Code,symbol,level
766,002352 CS Equity,>,106.85
767,002352 CS Equity,>,106.66
768,300014 CS Equity,>,87.8
769,300014 CS Equity,>,88.14
770,300142 CS Equity,>,46.49
771,300142 CS Equity,>,47.07
772,002304 CS Equity,>,192.96
773,002304 CS Equity,>,200.6
774,000703 CS Equity,>,19.87
775,000703 CS Equity,>,20.15
776,300677 CS Equity,>,216.5
777,300677 CS Equity,>,219.47
778,000157 CS Equity,>,14.4
779,000157 CS Equity,>,14.4
780,000799 CS Equity,>,140.61
781,000799 CS Equity,>,141.33
782,300347 CS Equity,>,145.5
783,300347 CS Equity,>,151.5
784,300760 CS Equity,>,422.94
785,300760 CS Equity,>,424.19
786,002030 CS Equity,>,34.64
787,002030 CS Equity,>,35.09
788,000807 CS Equity,>,9.63
789,000807 CS Equity,>,9.79
790,000338 CS Equity,>,22.43
791,000338 CS Equity,>,23.41
792,002493 CS Equity,>,34.29
793,002493 CS Equity,>,37.28
794,000960 CS Equity,>,16.08
795,000960 CS Equity,>,16.33
796,002027 CS Equity,>,11.2
797,002027 CS Equity,>,11.64
798,300124 CS Equity,>,92.18
799,300124 CS Equity,>,92.43
800,000661 CS Equity,>,429.88
801,000661 CS Equity,>,442.32
802,000488 CS Equity,>,11.99
